f_id;aj;bnr;ba;ach;dec;d1;d2;d mit;P;ic1;ic2;ic3;ic4;ic5;ic6;H;kag;d7;bem1;bem2;bem3;nach bnr
4;2018;169;101;1;1;259;264;262;;1;1;2;4;4;6;;;;S4;;;171
4;2018;171;121;9;8;529;543;536;;;;;;;;10.6;;;P94;;;173
4;2018;173;101;1;1;274;282;278;;1;1;2;4;4;6;;;;;;;165
4;2018;186;121;1;1;672;668;670;;1;1;1;4;4;6;;;;F6;S2;;187
4;2018;187;101;1;1;427;433;430;;1;1;1;4;4;6;;;;S2;S4;F6;169
4;2018;190;101;1;1;472;471;472;;1;1;1;4;4;6;;;;F6;S4;F3;186
4;2018;191;101;1;1;324;310;317;;1;3;3;6;4;6;;;;G51;S2;S4;197
4;2018;192;101;3;6;203;208;206;;;;;;;;;;;P95;A1;;195
4;2018;194;101;1;1;532;533;533;P;1;1;1;4;4;6;37.6;27.1;45;;;;190
4;2018;195;101;9;5;374;386;380;;;;;;;;;;;;;;194
4;2018;197;101;1;1;356;349;353;;1;1;1;4;4;6;;;;S4;;;192
4;2018;198;101;1;1;513;516;515;;1;1;1;4;4;6;;;;S4;S2;;137
4;2018;199;101;1;1;506;498;502;;1;1;1;4;4;6;;;;;;;198
4;2018;202;101;1;1;484;499;492;;1;1;1;4;4;6;;;;;;;202
4;2018;203;101;1;1;514;500;507;;1;1;1;4;4;6;;;;S2;;;207
4;2018;204;101;1;1;352;344;348;P;1;1;2;4;4;6;38.1;25.9;31;S4;;;210
4;2018;206;101;3;8;285;306;296;;;;;;;;15.9;;;;;;204
4;2018;207;101;3;6;280;262;271;;;;;;;;;;;;;;152
4;2018;210;121;1;1;492;523;508;;1;3;1;6;5;6;;;;F52;S22;S4;211
4;2018;211;101;1;1;309;310;310;;1;2;2;5;5;4;;;;F21;S4;;253
4;2018;212;101;1;1;582;568;575;;1;1;1;4;4;6;;;;S2;;;218
4;2018;213;101;1;1;411;410;411;P;1;1;1;4;4;6;36.2;23.8;33;;;;149
4;2018;214;101;1;1;271;272;272;P;1;1;2;4;4;6;31.3;23.2;23;;;;216
4;2018;215;101;4;4;;;0;;;;;;;;;;;;;;
4;2018;216;101;1;1;427;408;418;;1;1;1;4;4;6;;;;;;;212
4;2018;217;101;1;1;325;350;338;;1;1;2;4;4;6;;;;S0;S4;F61;214
4;2018;218;101;1;1;236;330;283;;1;1;1;4;4;6;;;;S2;S4;F61;220
4;2018;219;101;9;5;422;357;390;;;;;;;;;;;;;;223
4;2018;220;411;1;1;480;476;478;;1;1;3;5;5;5;;;;F7;S2;G51;219
4;2018;223;101;1;1;446;456;451;;1;1;1;4;4;6;;;;S4;F52;H1;226
4;2018;226;411;1;1;293;257;275;;3;3;3;6;6;4;;;;G22;S2;F51;227
4;2018;227;101;1;1;580;553;567;;1;1;1;4;4;6;;;;S4;H1;S2;230
4;2018;230;411;1;1;183;183;183;;3;2;3;5;6;4;;;;G21;;;231
4;2018;231;411;1;1;167;177;172;;3;2;3;5;6;4;;;;G21;;;235
4;2018;235;411;1;1;210;212;211;;3;1;1;5;6;4;;;;F4;;;239
4;2018;239;411;1;1;224;228;226;;3;1;1;5;6;4;;;;;;;243
4;2018;243;101;1;1;360;371;366;;1;1;1;4;4;6;;;;;;;244
4;2018;244;101;1;1;467;470;469;;1;1;1;4;4;6;;;;S2;S4;;340
4;2018;247;101;1;1;455;457;456;;1;3;3;4;4;6;;;;G51;S4;;217
4;2018;248;411;1;1;243;242;243;;2;1;2;5;6;4;;;;;;;247
4;2018;252;101;1;1;348;319;334;;1;1;2;4;4;6;;;;;;;248
4;2018;253;101;3;5;320;305;313;;;;;;;;;;;;;;252
4;2018;254;411;1;1;230;206;218;;2;1;2;5;6;4;;;;F21;;;253
4;2018;256;101;1;1;258;261;260;;1;1;2;4;4;6;;;;;;;254
4;2018;257;411;1;1;165;166;166;;3;3;2;5;6;4;;;;G12;F6;;256
4;2018;263;101;1;1;312;310;311;;1;1;1;4;4;6;;;;F51;;;266
4;2018;264;101;1;1;490;468;479;;1;1;1;4;4;6;;;;;;;263
4;2018;266;101;1;1;377;272;325;;1;1;1;4;4;6;;;;S2;S4;;264
4;2018;269;101;1;1;475;450;463;;1;1;1;4;4;6;;;;S4;F6;;206
4;2018;274;101;9;6;328;336;332;;;;;;;;;;;P95;;;305
4;2018;275;101;9;5;500;510;505;;;;;;;;;;;P3;;;274
4;2018;280;101;1;1;252;262;257;;1;3;3;6;5;6;;;;G51;;;269
4;2018;294;411;1;1;259;273;266;;2;1;2;4;6;4;16.2;2.7;16;;;;280
4;2018;301;411;1;1;257;242;250;;2;1;2;5;6;4;;;;G12;;;294
4;2018;303;411;1;1;140;147;144;;3;1;1;5;6;4;;;;;;;301
4;2018;305;121;1;1;543;536;540;P;1;1;2;4;5;5;35.4;23.2;37;;;;303
4;2018;306;101;9;5;430;429;430;;;;;;;;;;;P95;;;305
4;2018;307;121;1;1;304;281;293;;1;1;2;4;4;6;;;;;;;306
4;2018;308;411;1;1;277;296;287;;2;1;2;5;6;4;;;;;;;307
4;2018;309;411;1;1;280;263;272;;2;2;3;5;6;4;;;;;;;306
4;2018;310;101;3;8;332;312;322;;;;;;;;15.9;;;;;;308
4;2018;319;101;1;1;494;493;494;;1;1;1;4;4;6;;;;P2;H0;S4;320
4;2018;320;101;1;1;564;542;553;;1;1;1;4;4;6;;;;F6;;;263
4;2018;321;101;1;1;364;373;369;;1;1;1;4;4;6;;;;F3;S2;S2;219
4;2018;322;121;1;1;874;874;874;;1;1;1;4;4;6;;;;H0;P41;S2;385
4;2018;323;411;1;1;204;190;197;;3;1;1;5;6;4;;;;;;;322
4;2018;324;101;1;1;643;618;631;;1;1;1;4;4;6;;;;S4;S0;;323
4;2018;326;101;1;1;224;222;223;;1;2;3;5;5;6;;;;G1;;;324
4;2018;327;101;1;1;286;290;288;;1;1;2;4;4;6;;;;G1;S2;;326
4;2018;328;411;1;1;303;297;300;P;1;1;2;5;6;4;22.7;2.8;22;F4;F6;S2;327
4;2018;329;411;9;8;117;112;115;;;;;;;;2.8;;;F4;;;328
4;2018;330;121;1;1;742;751;747;P;1;1;1;4;4;6;37;25.4;37;;;;331
4;2018;331;101;1;1;346;327;337;;1;3;3;6;4;6;;;;G51;S4;S2;248
4;2018;332;101;1;1;417;432;425;;1;1;1;4;4;6;;;;S2;F6;S4;330
4;2018;333;101;1;1;430;446;438;;1;2;2;5;4;6;;;;G1;;;332
4;2018;338;101;1;1;420;421;421;;1;1;1;4;4;6;;;;G1;;;367
4;2018;339;411;1;1;145;139;142;;3;1;3;5;6;4;;;;F21;F4;;338
4;2018;340;411;1;1;100;101;101;;3;1;3;5;6;4;;;;F4;F2;;341
4;2018;341;411;1;1;160;166;163;;3;2;3;5;6;4;;;;F21;S0;F51;339
4;2018;342;411;1;1;203;227;215;;2;3;2;5;6;4;;;;P4;F51;P2;340
4;2018;343;411;1;1;240;257;249;;3;1;1;5;6;4;;;;F7;;;342
4;2018;349;121;1;1;712;772;742;;1;1;1;4;4;6;;;;S0;F6;F2;351
4;2018;350;101;1;1;310;310;310;;1;1;2;4;4;6;;;;S22;S4;;349
4;2018;351;101;9;5;165;175;170;;;;;;;;;;;P95;A1;;352
4;2018;352;101;9;5;505;510;508;;;;;;;;;;;P95;A1;;239
4;2018;353;101;9;5;311;290;301;;;;;;;;;;;P95;A1;;350
4;2018;354;101;9;5;287;297;292;;;;;;;;;;;P95;A1;;356
4;2018;356;101;9;6;384;383;384;;;;;;;;;;;P95;A1;;353
4;2018;357;101;4;4;;;0;;;;;;;;;;;;;;
4;2018;358;101;9;5;350;340;345;;;;;;;;;;;P95;A1;;356
4;2018;363;411;1;1;154;150;152;;3;2;3;5;6;4;;;;F2;S2;;365
4;2018;364;101;1;1;471;504;488;;1;1;1;4;4;6;;;;S4;P2;;368
4;2018;365;121;9;8;576;593;585;;;;;;;;;;;P3;;;364
4;2018;367;121;9;5;440;435;438;;;;;;;;;;;;;;584
4;2018;368;101;1;1;464;444;454;;1;1;1;4;4;6;;;;F52;;;367
4;2018;369;101;1;1;555;542;549;P;1;1;1;4;4;6;40.8;27.3;42;;;;453
4;2018;370;411;1;1;294;250;272;;2;2;3;5;6;4;;;;G51;P2;P11;368
4;2018;371;101;1;1;422;441;432;;1;1;1;4;4;6;;;;F51;;;373
4;2018;373;101;1;1;458;492;475;P;1;1;1;4;4;6;37.6;24.2;41;S2;;;376
4;2018;374;101;9;8;520;512;516;;;;;;;;2;;;;;;369
4;2018;375;101;1;1;271;280;276;;1;1;2;4;4;6;;;;G11;S21;F51;377
4;2018;376;101;1;1;530;542;536;;1;1;1;4;4;6;;;;S2;S4;F51;375
4;2018;377;101;1;1;466;471;469;;1;1;1;4;4;6;;;;S2;S4;F51;370
4;2018;378;101;9;5;451;444;448;;;;;;;;;;;;;;374
4;2018;379;101;1;1;505;502;504;;1;3;1;4;4;6;;;;S4;F51;;378
4;2018;385;121;1;1;389;399;394;;1;1;1;4;4;6;;;;S2;;;321
4;2018;386;101;9;8;305;362;334;;;;;;;;3.3;;;P95;A1;;379
4;2018;387;411;1;1;210;203;207;;3;3;3;6;6;4;;;;G22;S23;;386
4;2018;390;121;1;1;719;712;716;;1;1;1;4;4;6;;;;;;;387
4;2018;393;411;1;1;293;247;270;;2;1;2;5;6;4;;;;;;;306
4;2018;394;101;1;1;514;541;528;P;1;1;1;4;4;6;32.3;18.9;46;;;;434
4;2018;395;411;1;1;160;152;156;;2;2;3;5;6;4;;;;G12;;;393
4;2018;396;411;1;1;183;184;184;;2;2;3;5;6;4;;;;F2;F51;;395
4;2018;397;411;1;1;252;234;243;;2;1;2;5;6;4;;;;;;;431
4;2018;398;411;1;1;140;134;137;;2;3;3;5;6;4;;;;G22;;;397
4;2018;403;411;1;1;187;198;193;;2;3;3;5;6;4;;;;G21;;;398
4;2018;406;411;1;1;172;183;178;;2;3;3;5;6;4;;;;G12;;;403
4;2018;412;411;1;1;186;189;188;P;3;1;2;5;6;4;9.1;2;8;;;;413
4;2018;413;411;1;1;317;316;317;;1;2;2;5;6;4;;;;F7;;;406
4;2018;417;411;1;1;124;116;120;;3;1;1;6;5;4;;;;;;;419
4;2018;418;101;1;1;457;469;463;;1;1;1;4;4;6;;;;F3;;;417
4;2018;419;101;1;1;166;164;165;;2;1;2;5;6;4;;;;;;;412
4;2018;420;411;1;5;141;132;137;;3;3;3;6;6;4;;;;S0;F21;;418
4;2018;421;101;3;8;599;552;576;;;;;;;;2.1;;;;;;420
4;2018;422;411;1;1;227;232;230;;2;1;2;5;6;4;;;;;;;421
4;2018;423;101;1;1;217;227;222;;2;3;2;6;5;6;;;;S4;S2;G11;507
4;2018;426;101;1;1;415;424;420;;1;3;1;6;4;6;;;;S4;S2;;427
4;2018;427;101;1;1;477;489;483;;1;3;1;6;4;6;;;;S22;S4;;428
4;2018;428;411;1;1;121;122;122;;3;3;3;5;6;4;;;;G12;S23;;429
4;2018;429;101;1;1;462;461;462;;1;1;1;4;4;6;;;;;;;431
4;2018;431;411;1;1;209;204;207;;2;1;2;5;6;4;;;;;;;394
4;2018;433;411;1;1;424;407;416;;1;1;2;4;6;5;;;;G12;;;495
4;2018;434;101;1;1;379;378;379;;1;1;1;4;4;6;29.9;20.1;30;;;;437
4;2018;436;101;1;1;377;348;363;;1;1;1;4;4;6;;;;;;;442
4;2018;437;411;1;1;218;227;223;;2;1;2;5;6;4;;;;F7;;;436
4;2018;442;411;1;1;337;340;339;;1;1;2;5;6;4;;;;P41;;;390
4;2018;445;121;1;1;907;907;907;;1;1;1;4;4;6;;;;P41;;;447
4;2018;446;101;9;5;493;437;465;;;;;;;;;;;;;;445
4;2018;447;411;1;1;406;376;391;;1;1;2;5;6;4;;;;P2;;;448
4;2018;448;101;9;5;420;430;425;;;;;;;;;;;;;;449
4;2018;449;411;1;1;182;168;175;;3;2;3;5;6;4;;;;G12;;;450
4;2018;450;101;9;6;333;343;338;;;;;;;;;;;P95;A1;;451
4;2018;451;101;1;1;219;233;226;;2;3;3;5;6;6;;;;S4;;;446
4;2018;453;411;1;1;230;212;221;;2;1;2;5;6;4;16.7;3.1;15;;;;456
4;2018;456;411;9;5;229;219;224;;;;;;;;;;;P95;;;458
4;2018;458;101;9;5;388;377;383;;;;;;;;;;;P95;;;459
4;2018;459;101;9;5;552;571;562;;;;;;;;;;;P95;;;464
4;2018;460;101;4;4;;;0;;;;;;;;;;;;;;
4;2018;461;101;4;4;;;0;;;;;;;;;;;;;;
4;2018;462;101;9;6;272;277;275;;;;;;;;;;;P95;;;459
4;2018;463;101;9;6;324;305;315;;;;;;;;;;;;;;462
4;2018;464;121;1;1;625;632;629;;1;1;1;4;4;6;;;;;;;463
4;2018;465;101;9;8;444;453;449;;;;;;;;18;;;P93;;;464
4;2018;466;101;9;5;505;480;493;;;;;;;;;;;P95;A1;;465
4;2018;467;121;1;1;500;520;510;;1;1;1;5;5;5;;;;P2;A4;;460
4;2018;468;101;9;5;376;381;379;;;;;;;;;;;P95;;;467
4;2018;469;411;1;1;291;310;301;;2;1;1;5;6;4;;;;;;;468
4;2018;470;101;9;5;352;369;361;;;;;;;;;;;;;;
4;2018;471;411;1;1;255;295;275;;2;1;1;5;6;4;;;;;;;469
4;2018;472;101;9;5;617;581;599;;;;;;;;;;;P95;;;471
4;2018;473;411;1;1;253;278;266;;3;3;3;6;6;4;;;;G11;;;472
4;2018;475;101;9;9;;;0;;;;;;;;;;;;;;
4;2018;476;101;9;8;505;316;411;;;;;;;;3.1;;;;;;473
4;2018;479;101;9;5;450;440;445;;;;;;;;;;;;;;
4;2018;480;101;9;5;320;325;323;;;;;;;;;;;;;;
4;2018;482;411;1;1;182;202;192;;2;1;2;5;6;4;;;;S2;;;476
4;2018;483;101;1;1;351;350;351;;1;1;1;4;4;6;;;;S2;;;482
4;2018;485;101;9;5;450;440;445;;;;;;;;;;;;;;
4;2018;492;101;1;1;625;635;630;;1;1;1;4;4;6;;;;;;;537
4;2018;494;411;1;1;197;196;197;P;3;1;1;5;6;4;14.1;2.2;12;;;;492
4;2018;495;101;1;1;525;534;530;;1;1;1;4;4;6;;;;;;;494
4;2018;497;101;1;1;431;468;450;;1;3;1;6;4;6;;;;S4;;;495
4;2018;498;101;1;1;444;414;429;;1;3;1;6;4;6;;;;S4;S2;;497
4;2018;499;101;1;1;670;652;661;;1;3;1;6;4;6;;;;S4;;;498
4;2018;501;411;1;1;227;252;240;;2;3;3;5;6;4;;;;G21;S23;;499
4;2018;506;101;1;1;331;346;339;;1;1;2;4;4;6;;;;;;;511
4;2018;507;411;1;1;180;181;181;P;3;1;1;5;6;4;11.2;1.5;7;;;;506
4;2018;509;101;1;1;227;232;230;;1;1;2;4;4;6;;;;;;;391
4;2018;510;101;1;1;475;477;476;;1;1;1;4;4;6;;;;H1;P4;S4;513
4;2018;511;101;1;1;348;325;337;;1;2;2;5;4;6;;;;;;;510
4;2018;512;101;1;1;525;494;510;;1;1;1;4;4;6;;;;S4;F3;;506
4;2018;513;411;1;1;171;161;166;;3;1;1;5;6;4;;;;F22;;;591
4;2018;514;411;1;1;174;181;178;;3;1;2;5;6;4;;;;F21;;;512
4;2018;515;411;1;1;132;128;130;;3;1;1;5;6;4;;;;F7;;;514
4;2018;516;101;1;1;272;268;270;;1;3;3;5;5;6;;;;G11;S4;;515
4;2018;517;101;1;1;495;486;491;;1;1;1;4;4;6;;;;;;;516
4;2018;518;101;1;1;365;358;362;;1;1;1;4;4;6;;;;S2;S4;;517
4;2018;519;411;1;1;137;161;149;;3;1;1;5;6;4;;;;F21;;;518
4;2018;520;101;1;1;454;453;454;;1;3;1;6;4;6;;;;S4;;;519
4;2018;521;101;1;1;333;327;330;;1;3;2;6;4;6;;;;S4;S2;;520
4;2018;525;121;1;1;428;448;438;;1;1;1;4;4;5;;;;;;;521
4;2018;528;121;1;1;519;617;568;;1;1;1;4;4;6;;;;;;;525
4;2018;530;101;1;1;523;532;528;;1;3;1;4;4;6;;;;P4;S4;H1;528
4;2018;532;411;1;1;322;391;357;;1;1;1;5;6;4;;;;F7;;;530
4;2018;533;411;1;1;226;223;225;;2;1;1;5;6;4;;;;;;;536
4;2018;534;411;1;1;251;244;248;;2;1;1;5;6;4;;;;;;;533
4;2018;535;101;1;1;552;541;547;;1;1;1;4;4;6;;;;S4;;;532
4;2018;536;101;1;1;390;396;393;;1;1;1;4;4;6;;;;;;;535
4;2018;537;411;1;1;204;200;202;;2;1;1;5;6;4;;;;;;;534
4;2018;538;411;1;1;269;263;266;P;2;1;1;5;6;4;;;;F4;;;537
4;2018;540;411;1;1;230;227;229;;2;1;1;5;6;4;;;;P2;;;538
4;2018;541;101;1;1;342;343;343;;1;1;1;4;4;6;;;;;;;575
4;2018;542;121;1;1;712;721;717;;1;1;1;4;4;6;;;;;;;541
4;2018;543;411;1;1;288;253;271;;2;1;1;5;6;4;;;;;;;542
4;2018;544;101;1;1;427;430;429;P;1;1;1;4;4;6;40.8;25.9;24;S2;S4;;543
4;2018;547;101;1;1;421;448;435;P;1;1;1;4;4;6;38.1;21.3;35;S2;S4;;544
4;2018;550;101;1;1;410;446;428;;1;3;1;6;4;6;;;;S4;F3;S2;547
4;2018;551;101;9;5;333;360;347;;;;;;;;;;;P94;A1;;
4;2018;552;101;1;1;546;537;542;P;1;3;1;5;4;6;41.8;23.8;42;S4;;;550
4;2018;553;101;9;8;540;533;537;;;;;;;;5.4;;;P95;A1;;522
4;2018;554;101;9;5;478;480;479;;;;;;;;;;;;;;
4;2018;556;101;9;8;321;342;332;;;;;;;;2.4;;;A4;P94;;553
4;2018;557;101;9;9;;;0;;;;;;;;;;;;;;
4;2018;558;101;9;5;310;302;306;;;;;;;;;;;A1;;;
4;2018;559;121;1;1;621;626;624;;1;1;1;4;4;6;;;;;;;556
4;2018;560;101;4;4;;;0;;;;;;;;;;;;;;
4;2018;561;411;9;5;205;200;203;;;;;;;;;;;;;;
4;2018;562;101;9;5;330;342;336;;;;;;;;;;;P3;;;
4;2018;563;101;1;1;251;287;269;;1;2;3;5;5;6;;;;S2;S4;;559
4;2018;564;101;9;5;333;340;337;;;;;;;;;;;P95;;;
4;2018;565;101;9;8;230;237;234;;;;;;;;15.9;;;;;;563
4;2018;566;101;1;1;422;452;437;;1;1;1;4;4;6;;;;;;;565
4;2018;567;101;9;8;333;365;349;;;;;;;;2.3;;;;;;566
4;2018;568;121;1;1;656;673;665;;1;1;1;4;4;6;;;;;;;567
4;2018;569;101;1;1;315;300;308;;1;2;1;4;4;6;;;;S4;S2;;568
4;2018;570;101;9;5;410;393;402;;;;;;;;;;;;;;
4;2018;571;101;9;5;380;385;383;;;;;;;;;;;;;;
4;2018;572;101;4;4;;;0;;;;;;;;;;;;;;
4;2018;575;411;1;1;130;132;131;;3;2;2;5;6;4;;;;F4;;;538
4;2018;576;411;4;4;;;0;;;;;;;;;;;;;;
4;2018;577;411;1;5;136;128;132;;3;3;3;6;6;4;;;;G5;S0;;65
4;2018;578;411;1;1;103;111;107;;3;3;3;5;6;4;;;;;;;15
4;2018;580;121;1;1;61;62;62;;3;2;2;4;6;4;;;;;;;280
4;2018;581;411;1;1;66;69;68;;3;3;3;5;6;4;;;;;;;294
4;2018;583;411;1;1;89;92;91;;3;3;3;5;6;4;;;;F2;;;332
4;2018;584;411;1;1;100;101;101;;3;3;3;5;6;4;;;;F2;;;583
4;2018;585;411;1;1;90;75;83;;3;2;2;5;6;4;;;;;;;235
4;2018;586;411;1;1;84;73;79;;3;2;2;5;6;4;;;;;;;585
4;2018;587;411;1;1;73;77;75;;3;2;2;5;6;4;;;;;;;586
4;2018;588;411;1;1;68;63;66;P;3;2;2;5;6;4;5.7;1.7;0;;;;537
