f_id;aj;bnr;ba;ach;dec;d1;d2;d mit;P;ic1;ic2;ic3;ic4;ic5;ic6;H;kag;d7;bem1;bem2;bem3;nach bnr
6;2018;223;411;1;1;242;276;259;;3;3;3;5;6;4;;;;G13;S22;;218
6;2018;225;101;9;9;;;0;;;;;;;;;;;;;;
6;2018;227;121;1;1;630;627;629;;1;3;3;5;5;5;;;;G13;H1;P4;222
6;2018;233;101;9;9;;;0;;;;;;;;;;;;;;
6;2018;234;101;9;9;;;0;;;;;;;;;;;;;;
6;2018;235;101;9;9;;;0;;;;;;;;;;;;;;
6;2018;236;101;9;9;;;0;;;;;;;;;;;;;;
6;2018;237;101;9;9;;;0;;;;;;;;;;;;;;
6;2018;238;411;1;1;288;274;281;;3;3;3;5;6;4;;;;G13;S03;;127
6;2018;240;101;9;9;;;0;;;;;;;;;;;;;;
6;2018;242;101;9;9;;;0;;;;;;;;;;;;;;
6;2018;244;101;9;9;;;0;;;;;;;;;;;;;;
6;2018;245;411;1;1;277;238;258;;3;3;3;5;6;4;;;;G13;S01;;238
6;2018;247;101;9;9;;;0;;;;;;;;;;;;;;
6;2018;250;411;1;1;224;193;209;;3;3;3;5;6;4;;;;G13;S23;;245
6;2018;254;411;1;1;130;122;126;;3;3;3;5;6;4;;;;G13;S22;;327
6;2018;259;411;1;1;218;217;218;;3;3;3;5;6;4;;;;G13;S21;;572
6;2018;262;411;1;1;204;205;205;;3;2;2;5;6;4;;;;G13;S21;;254
6;2018;266;441;1;1;305;308;307;;2;2;2;5;6;4;;;;G51;;;567
6;2018;281;121;3;5;630;630;630;;;;;;;;;;;;;;
6;2018;282;101;1;1;482;473;478;P;1;1;1;4;4;6;34.9;14.6;36;;;;183
6;2018;283;411;1;1;176;174;175;;2;1;2;5;6;4;;;;;;;98
6;2018;285;101;9;7;573;539;556;;;;;;;;;;;;;;286
6;2018;286;101;9;8;500;481;491;;;;;;;;2.1;;;P3;;;287
6;2018;287;411;1;1;225;220;223;;3;1;1;5;6;4;;;;;;;532
6;2018;288;101;9;9;;;0;;;;;;;;;;;;;;
6;2018;301;121;3;5;690;690;690;;;;;;;;;;;;;;
6;2018;310;411;1;1;288;289;289;;2;3;3;5;6;4;;;;G13;S23;;565
6;2018;311;411;1;1;233;183;208;;3;2;2;5;6;4;;;;G13;S22;;323
6;2018;313;411;1;1;213;202;208;;3;1;1;5;6;4;;;;;;;311
6;2018;314;411;1;1;425;437;431;;2;1;2;5;6;5;;;;;;;313
6;2018;322;411;1;1;258;292;275;;2;2;2;5;6;4;;;;;;;314
6;2018;323;411;1;1;162;179;171;;3;1;1;5;6;4;;;;;;;262
6;2018;326;411;1;1;183;189;186;;3;1;1;5;6;4;;;;;;;322
6;2018;327;411;1;1;161;158;160;;3;1;2;5;6;4;;;;;;;553
6;2018;333;121;3;5;551;551;551;;;;;;;;;;;;;;
6;2018;335;101;9;9;;;0;;;;;;;;;;;;;;
6;2018;336;101;9;9;;;0;;;;;;;;;;;;;;
6;2018;337;101;1;1;417;428;423;;1;3;2;5;6;4;;;;G11;;;333
6;2018;338;411;1;1;207;208;208;;3;1;1;5;6;4;;;;;;;337
6;2018;339;101;4;4;;;0;;;;;;;;;;;;;;
6;2018;341;121;1;1;947;947;947;;1;2;1;5;5;6;;;;H1;;;338
6;2018;342;101;1;1;256;257;257;P;1;1;2;4;5;6;30.2;23;19;;;;534
6;2018;343;441;1;1;155;150;153;;3;3;3;5;6;4;;;;G13;S23;;341
6;2018;345;411;1;1;210;212;211;;3;2;2;5;6;4;;;;F2;G51;;356
6;2018;346;101;9;9;;;0;;;;;;;;;;;;;;
6;2018;351;411;1;1;259;259;259;P;2;1;2;5;6;4;19.3;3.4;20;;;;577
6;2018;355;411;1;1;224;201;213;;3;2;2;5;6;4;;;;F4;;;461
6;2018;356;411;1;1;142;141;142;;3;1;2;5;6;4;;;;F4;;;355
6;2018;364;411;1;1;219;236;228;;3;1;1;5;6;4;;;;F4;;;345
6;2018;365;411;1;1;265;261;263;;2;2;2;5;6;4;;;;;;;574
6;2018;369;411;1;1;235;329;282;P;3;1;1;5;6;4;16;2.8;16;;;;580
6;2018;373;121;3;5;620;620;620;;;;;;;;;;;;;;369
6;2018;397;411;1;1;215;212;214;;3;1;1;5;6;4;;;;;;;528
6;2018;400;411;1;1;248;266;257;;2;2;3;5;6;4;;;;G12;S22;;
6;2018;402;121;3;8;590;590;590;;;;;;;;7.2;;;;;;
6;2018;405;101;3;5;360;360;360;;;;;;;;;;;;;;
6;2018;407;411;4;4;;;0;;;;;;;;;;;;;;
6;2018;409;411;1;1;284;268;276;;3;2;1;5;6;4;;;;G13;G22;;556
6;2018;410;411;1;1;234;237;236;;2;3;3;5;6;4;;;;G13;S23;;557
6;2018;416;411;1;1;224;249;237;;2;1;2;5;6;4;;;;;;;561
6;2018;417;101;3;8;407;436;422;;;;;;;;13.4;;;;;;422
6;2018;422;411;1;1;206;207;207;;3;2;1;5;6;4;;;;G51;;;588
6;2018;426;411;1;1;192;193;193;;3;1;1;5;6;4;;;;;;;563
6;2018;428;411;1;1;143;145;144;;3;1;2;5;6;4;;;;G13;;;564
6;2018;432;411;1;1;157;164;161;;3;1;3;5;6;4;;;;F2;;;508
6;2018;436;411;1;1;175;184;180;;3;1;1;5;6;4;;;;;;;432
6;2018;440;121;3;5;480;480;480;;;;;;;;;;;;;;373
6;2018;445;441;1;1;168;180;174;;3;3;3;5;6;4;;;;F4;G13;S23;579
6;2018;446;441;1;1;180;145;163;;3;3;3;5;6;4;;;;F4;G13;S23;445
6;2018;447;441;1;1;158;153;156;;3;3;3;5;6;4;;;;F4;G13;S23;446
6;2018;451;101;1;1;755;739;747;P;1;1;1;4;4;6;35.5;24.9;62;;;;575
6;2018;452;411;1;1;190;214;202;;3;1;1;5;6;4;;;;;;;451
6;2018;454;121;1;1;755;739;747;;1;1;2;5;5;6;;;;F7;;;365
6;2018;455;411;1;1;254;236;245;;2;1;2;5;6;4;;;;;;;456
6;2018;456;101;1;1;630;633;632;P;1;1;1;4;4;6;;;;;;;458
6;2018;458;411;1;1;174;169;172;;3;1;1;5;6;4;;;;;;;459
6;2018;459;121;1;1;551;614;583;P;1;1;1;4;4;6;39.6;23.6;44;;;;460
6;2018;460;101;1;1;554;545;550;P;1;1;1;4;4;6;38.7;22.3;42;;;;466
6;2018;461;101;1;1;406;375;391;P;1;1;1;4;4;6;33.2;23.4;33;;;;462
6;2018;462;121;1;1;397;382;390;;2;3;3;5;5;5;;;;G22;;;576
6;2018;466;411;1;1;350;308;329;;2;1;2;5;6;4;;;;F7;;;345
6;2018;470;101;9;8;547;431;489;;;;;;;;2.5;;;P3;;;605
6;2018;471;411;9;9;;;0;;;;;;;;;;;;;;
6;2018;494;411;1;1;230;264;247;;2;1;2;5;6;4;;;;F7;;;497
6;2018;497;411;1;1;251;252;252;;3;2;1;5;6;4;;;;F7;G13;;581
6;2018;499;411;1;1;338;325;332;P;1;1;2;4;6;5;25.1;11.5;22;;;;582
6;2018;503;411;1;1;205;204;205;P;3;1;1;5;6;4;12.2;4.1;9;;;;499
6;2018;508;411;1;1;214;218;216;P;3;1;1;5;6;4;15.4;7.4;15;;;;503
6;2018;511;411;1;1;246;236;241;;3;2;2;5;6;4;;;;G12;;;602
6;2018;516;101;1;1;461;466;464;P;1;2;1;4;4;6;33.8;21.6;36;S02;S4;;600
6;2018;518;101;3;8;438;424;431;;;;;;;;17.7;;;;;;519
6;2018;519;121;1;1;748;739;744;P;1;1;1;4;4;5;;;;;;;592
6;2018;520;101;9;9;;;0;;;;;;;;;;;;;;
6;2018;522;101;9;9;;;0;;;;;;;;;;;;;;
6;2018;523;121;1;1;356;327;342;;1;3;3;5;5;6;;;;G22;;;524
6;2018;524;101;3;5;340;340;340;;;;;;;;;;;;;;594
6;2018;525;101;9;9;;;0;;;;;;;;;;;;;;
6;2018;526;411;1;1;192;197;195;P;3;1;1;5;6;4;14.4;2.6;13;;;;597
6;2018;528;411;1;1;173;175;174;;3;2;2;5;6;4;;;;G13;;;409
6;2018;529;411;4;4;;;0;;;;;;;;;;;;;;
6;2018;530;411;4;4;;;0;;;;;;;;;;;;;;
6;2018;531;411;1;1;107;111;109;;3;1;2;5;6;4;;;;;;;118
6;2018;532;411;1;1;164;161;163;;3;1;1;5;6;4;;;;;;;555
6;2018;533;411;1;1;143;132;138;;3;1;3;5;6;4;;;;G11;;;250
6;2018;534;411;1;1;162;155;159;;3;1;1;5;6;4;;;;S21;;;341
6;2018;535;411;1;1;141;135;138;;3;1;1;5;6;4;;;;;;;585
6;2018;536;411;1;1;76;63;70;P;3;1;3;5;6;4;5.1;1.1;0;G11;;;79
6;2018;537;411;1;1;69;71;70;;3;1;2;5;6;4;;;;;;;536
6;2018;538;411;1;1;139;128;134;;3;1;1;5;6;4;;;;F4;;;58
6;2018;539;411;1;1;110;114;112;;3;1;3;5;6;4;;;;F4;;;538
6;2018;540;411;1;1;65;61;63;;3;1;3;5;6;4;;;;;;;27
6;2018;541;411;1;1;77;74;76;P;3;1;3;5;6;4;7.3;1.2;1;;;;53
6;2018;542;411;1;1;88;73;81;;3;1;3;5;6;4;;;;;;;43
6;2018;543;411;1;1;106;107;107;;3;1;2;5;6;4;;;;F7;;;150
6;2018;544;411;1;1;65;64;65;;3;1;2;5;6;4;;;;;;;203
6;2018;545;411;1;1;111;104;108;;3;2;3;5;6;4;;;;G13;;;544
6;2018;546;411;1;1;63;66;65;;3;1;3;5;6;4;;;;;;;545
6;2018;547;121;1;1;120;122;121;;3;3;3;5;6;4;;;;G12;;;160
6;2018;548;411;1;1;108;86;97;P;3;1;1;5;6;4;6.6;1;0;;;;162
6;2018;549;411;1;1;73;68;71;;3;1;2;5;6;4;;;;;;;166
6;2018;550;411;1;1;63;64;64;;3;1;2;5;6;4;;;;;;;549
6;2018;551;411;1;1;98;72;85;;3;1;2;5;6;4;;;;F2;;;550
6;2018;552;411;1;1;104;96;100;;3;1;2;5;6;4;;;;F2;;;282
6;2018;553;411;1;1;65;67;66;;3;1;2;5;6;4;;;;;;;172
6;2018;554;411;1;1;89;98;94;;3;1;1;5;6;4;;;;;;;183
6;2018;555;411;1;1;67;69;68;;3;1;2;5;6;4;;;;S21;;;554
6;2018;556;411;1;1;76;63;70;;3;1;2;5;6;4;;;;;;;285
6;2018;557;411;1;1;77;75;76;;3;1;2;5;6;4;;;;;;;402
6;2018;558;411;1;1;74;75;75;;3;1;1;5;6;4;;;;;;;410
6;2018;559;411;1;1;59;62;61;;3;1;3;5;6;4;;;;;;;558
6;2018;560;411;1;1;88;87;88;;3;1;2;5;6;4;;;;;;;559
6;2018;561;411;1;1;70;71;71;P;3;1;2;5;6;4;5.4;0.8;0;;;;560
6;2018;562;411;1;1;69;70;70;;3;1;2;5;6;4;;;;;;;410
6;2018;563;411;1;1;87;95;91;;3;2;2;5;6;4;;;;S22;;;562
6;2018;564;411;1;1;74;74;74;;3;1;2;5;6;4;;;;;;;426
6;2018;565;411;1;1;61;65;63;;3;1;2;5;6;4;;;;;;;628
6;2018;566;411;1;1;68;72;70;;3;1;2;5;6;4;;;;;;;510
6;2018;567;411;1;1;78;70;74;;3;1;2;5;6;4;;;;;;;466
6;2018;568;121;1;1;85;82;84;P;3;1;2;5;6;4;4.8;0.3;0;;;;266
6;2018;569;121;1;1;78;82;80;;3;1;2;5;6;4;;;;;;;568
6;2018;570;411;1;1;71;82;77;;3;1;2;5;6;4;;;;;;;569
6;2018;571;411;1;1;83;81;82;;3;1;2;5;6;4;;;;;;;570
6;2018;572;121;1;1;88;88;88;P;3;1;1;5;6;4;5.3;0.3;0;;;;571
6;2018;573;411;1;1;149;145;147;;3;2;3;5;6;4;;;;F4;G13;;130
6;2018;574;411;1;1;125;134;130;;3;3;3;5;6;4;;;;S03;F4;;233
6;2018;575;411;1;1;77;88;83;;3;1;2;5;6;4;;;;;;;454
6;2018;576;411;1;1;94;88;91;;3;1;2;5;6;4;;;;;;;451
6;2018;577;411;1;1;82;69;76;;3;1;2;5;6;4;;;;;;;345
6;2018;578;411;1;1;74;63;69;;3;1;3;5;6;4;;;;;;;452
6;2018;579;411;1;1;117;116;117;;3;1;1;5;6;4;;;;;;;578
6;2018;580;411;1;1;132;140;136;P;3;1;1;5;6;4;7.2;2.4;1;;;;447
6;2018;581;411;1;1;84;71;78;;3;2;3;5;6;4;;;;G12;;;440
6;2018;582;411;1;1;85;71;78;P;3;1;2;5;6;4;6.3;1.8;0;;;;494
6;2018;583;411;1;1;79;81;80;;3;1;3;5;6;4;;;;;;;436
6;2018;584;411;1;1;97;85;91;;3;1;3;5;6;4;;;;;;;583
6;2018;585;411;1;1;94;96;95;;3;2;3;5;6;4;;;;F2;;;584
6;2018;586;411;1;1;77;75;76;;3;3;3;5;6;4;;;;F2;S03;;535
6;2018;587;411;1;1;84;73;79;;3;1;2;5;6;4;;;;;;;586
6;2018;588;411;1;1;64;57;61;;3;1;2;5;6;4;;;;;;;587
6;2018;589;411;1;1;83;89;86;;3;1;2;5;6;4;;;;;;;417
6;2018;590;411;1;1;71;74;73;;3;1;2;5;6;4;;;;;;;589
6;2018;591;411;1;1;84;71;78;;3;1;2;5;6;4;;;;;;;590
6;2018;592;411;1;1;89;84;87;;3;3;3;5;6;4;;;;F2;S03;;591
6;2018;593;411;1;1;78;98;88;;3;2;2;5;6;4;;;;S01;;;518
6;2018;594;411;1;1;66;74;70;P;3;1;2;5;6;4;6.9;2.5;0;;;;393
6;2018;595;411;1;1;86;75;81;;3;1;2;5;6;4;;;;;;;523
6;2018;596;411;1;1;63;67;65;;3;1;2;5;6;4;;;;;;;595
6;2018;597;411;1;1;93;87;90;;3;1;2;5;6;4;;;;;;;596
6;2018;598;411;1;1;75;73;74;;3;1;2;5;6;4;;;;;;;526
6;2018;599;411;1;1;101;80;91;;3;1;2;5;6;4;;;;S01;;;598
6;2018;600;411;1;1;70;73;72;;3;1;2;5;6;4;;;;;;;599
6;2018;601;411;1;1;103;105;104;;3;1;2;5;6;4;;;;;;;516
6;2018;602;411;1;1;75;79;77;;3;1;2;5;6;4;;;;;;;601
6;2018;603;411;1;1;81;72;74;;3;1;2;5;6;4;;;;;;;511
6;2018;604;411;1;1;75;73;74;;3;1;2;5;6;4;;;;;;;603
6;2018;605;411;1;1;65;69;67;;3;1;2;5;6;4;;;;S01;;;604
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
