f_id;aj;bnr;ba;ach;dec;d1;d2;d mit;P;ic1;ic2;ic3;ic4;ic5;ic6;H;kag;d7;bem1;bem2;bem3;nach bnr
10;2018;81;101;9;9;;;0;;;;;;;;;;;;;;
10;2018;82;101;1;1;386;409;398;;1;1;2;4;4;6;;;;;;;80
10;2018;83;101;1;1;358;346;352;;1;1;1;4;4;6;;;;;;;82
10;2018;84;411;1;1;307;288;298;;2;1;2;5;6;4;;;;F2;;;88
10;2018;85;101;9;7;204;184;194;;;;;;;;;;;;;;84
10;2018;86;101;1;1;258;268;263;;1;1;2;4;4;6;;;;;;;83
10;2018;87;101;9;9;;;0;;;;;;;;;;;;;;
10;2018;88;411;1;1;207;212;210;;2;1;2;5;6;4;;;;;;;86
10;2018;89;101;9;7;242;237;240;;;;;;;;;;;;;;85
10;2018;90;101;1;1;520;508;514;;1;1;1;4;4;6;;;;;;;89
10;2018;91;101;1;1;288;292;290;;1;1;2;4;4;6;;;;;;;90
10;2018;92;101;1;1;477;456;467;;1;1;1;4;4;6;;;;;;;91
10;2018;93;411;1;5;119;111;115;;3;3;3;5;6;4;;;;;;;92
10;2018;94;101;9;9;;;0;;;;;;;;;;;;;;
10;2018;95;101;1;1;375;376;376;;1;1;1;4;4;6;;;;;;;96
10;2018;96;101;1;1;277;262;270;;1;1;2;4;4;6;;;;;;;97
10;2018;97;101;1;1;378;382;380;;1;1;1;4;4;6;;;;;;;93
10;2018;98;101;9;5;312;402;357;;;;;;;;;;;;;;
10;2018;99;101;1;1;455;436;446;;1;1;1;4;4;6;;;;;;;95
10;2018;100;101;9;8;445;448;447;;;;;;;;23.8;;;;;;101
10;2018;101;101;1;1;269;272;271;;1;3;3;5;6;4;;;;F52;S4;;99
10;2018;102;101;9;8;385;370;378;;;;;;;;10.2;;;P3;;;651
10;2018;103;101;1;1;381;326;354;;1;2;2;5;4;6;;;;F51;;;650
10;2018;104;101;9;9;;;0;;;;;;;;;;;;;;
10;2018;105;101;1;1;454;430;442;;1;1;1;4;4;6;;;;;;;102
10;2018;106;101;1;1;476;449;463;;1;1;1;4;4;6;;;;;;;105
10;2018;107;101;9;9;;;0;;;;;;;;;;;;;;
10;2018;108;101;9;8;368;426;397;;;;;;;;12.6;;;;;;106
10;2018;109;101;1;1;339;336;338;;1;1;1;4;4;6;;;;;;;108
10;2018;110;101;1;1;496;460;478;;1;1;1;4;4;6;;;;;;;109
10;2018;111;101;9;9;;;0;;;;;;;;;;;;;;
10;2018;112;101;9;7;263;254;259;;;;;;;;;;;;;;113
10;2018;113;411;1;1;139;157;148;;3;2;2;5;6;4;;;;;;;117
10;2018;114;101;9;9;;;0;;;;;;;;;;;;;;
10;2018;115;101;9;5;225;231;228;;;;;;;;;;;;;;110
10;2018;116;101;1;1;548;569;559;;1;1;1;4;4;6;;;;;;;115
10;2018;117;101;1;1;350;346;348;;1;1;1;4;4;6;;;;;;;119
10;2018;118;411;1;1;144;149;147;;3;1;1;5;6;4;;;;;;;117
10;2018;119;101;1;1;386;361;374;;1;1;1;4;4;6;;;;;;;116
10;2018;120;101;9;9;;;0;;;;;;;;;;;;;;
10;2018;121;101;1;1;512;528;520;;1;1;1;4;4;6;;;;;;;118
10;2018;122;101;9;9;;;0;;;;;;;;;;;;;;
10;2018;123;101;1;1;392;363;378;;1;1;1;4;4;6;;;;;;;124
10;2018;124;101;9;7;223;215;219;;;;;;;;;;;;;;127
10;2018;125;101;1;1;406;400;403;;1;1;1;4;4;6;;;;;;;121
10;2018;126;101;1;1;331;315;323;;1;1;2;4;4;6;;;;;;;125
10;2018;127;101;1;1;520;508;514;;1;1;1;4;4;6;;;;F3;;;126
10;2018;128;101;1;1;370;364;367;;1;1;1;4;4;6;;;;;;;129
10;2018;129;411;1;1;166;173;170;;3;1;2;5;6;4;;;;;;;131
10;2018;130;411;1;1;157;156;157;;3;1;2;5;6;4;;;;;;;124
10;2018;131;101;1;1;594;613;604;;1;1;1;4;4;6;;;;;;;134
10;2018;132;101;1;1;451;452;452;;1;1;1;4;4;6;;;;;;;130
10;2018;133;101;9;9;;;0;;;;;;;;;;;;;;
10;2018;134;101;9;8;293;279;286;;;;;;;;4.3;;;P3;;;132
10;2018;135;101;9;9;;;0;;;;;;;;;;;;;;
10;2018;136;101;1;1;526;509;518;;1;1;1;4;4;6;;;;F52;;;128
10;2018;137;101;1;1;293;281;287;;1;2;2;5;5;6;;;;S4;;;136
10;2018;138;411;1;1;108;92;100;;3;1;2;5;6;4;;;;;;;132
10;2018;139;101;1;1;529;537;533;;1;1;1;4;4;6;;;;;;;138
10;2018;140;101;9;8;416;408;412;;;;;;;;2.2;;;P3;;;139
10;2018;141;101;1;1;280;280;280;;1;1;2;4;4;6;;;;;;;140
10;2018;142;101;1;1;501;488;495;;1;1;1;4;4;6;;;;;;;141
10;2018;143;411;1;1;206;200;203;;3;1;2;5;6;4;;;;;;;142
10;2018;144;101;9;9;;;0;;;;;;;;;;;;;;
10;2018;145;101;1;1;507;495;501;;1;1;1;4;4;6;;;;;;;143
10;2018;146;101;9;9;;;0;;;;;;;;;;;;;;
10;2018;147;101;9;8;270;279;275;;;;;;;;9.9;;;A1;;;145
10;2018;148;411;1;1;104;104;104;;3;1;2;5;6;4;;;;;;;149
10;2018;149;101;1;1;271;273;272;;1;1;2;4;4;6;;;;;;;151
10;2018;150;101;1;1;326;335;331;;1;1;2;4;4;6;;;;;;;147
10;2018;151;101;1;1;538;524;531;;1;1;1;4;4;6;;;;;;;153
10;2018;152;411;1;1;141;153;147;;3;1;2;5;6;4;;;;;;;150
10;2018;153;101;1;1;167;160;164;;1;1;1;4;4;6;;;;S4;F51;;152
10;2018;154;411;1;1;301;277;289;;2;1;1;5;6;4;;;;;;;148
10;2018;155;101;1;1;792;800;796;P;1;1;1;4;4;6;49;30.7;65;;;;154
10;2018;156;101;1;1;368;331;350;;1;1;1;4;4;6;;;;;;;155
10;2018;157;101;1;1;395;388;392;;1;1;2;4;4;6;;;;F52;;;158
10;2018;158;101;9;8;258;272;265;;;;;;;;4.9;;;;;;159
10;2018;159;411;1;1;141;143;142;;3;1;2;5;6;4;;;;;;;169
10;2018;160;101;1;1;458;474;466;;1;1;1;4;4;6;;;;;;;652
10;2018;161;101;1;1;319;324;322;;1;1;2;4;4;6;;;;F3;;;162
10;2018;162;101;1;1;532;550;541;;1;1;1;4;4;6;;;;;;;160
10;2018;163;101;9;9;;;0;;;;;;;;;;;;;;
10;2018;164;101;3;8;366;344;355;;;;;;;;8.8;;;S03;;;161
10;2018;165;101;9;9;;;0;;;;;;;;;;;;;;
10;2018;166;101;1;1;473;454;464;;1;1;1;4;4;6;;;;;;;282
10;2018;167;101;9;9;;;0;;;;;;;;;;;;;;
10;2018;168;101;1;1;559;541;550;;1;3;2;5;4;6;;;;S02;S4;P4;170
10;2018;169;411;1;1;155;144;150;;3;1;2;5;6;4;;;;;;;168
10;2018;170;411;1;1;137;147;142;;3;1;2;5;6;4;;;;;;;156
10;2018;171;101;1;1;548;553;551;;1;1;1;4;4;6;;;;;;;169
10;2018;172;101;9;8;312;328;320;;;;;;;;2.6;;;A1;;;171
10;2018;173;101;1;1;544;520;532;;1;1;1;4;4;6;;;;;;;172
10;2018;174;511;1;1;726;700;713;;1;1;1;5;5;5;;;;;;;173
10;2018;175;411;1;1;158;144;151;;3;1;2;5;6;4;;;;;;;174
10;2018;176;101;1;1;408;419;414;;1;1;2;4;4;6;;;;;;;175
10;2018;177;101;1;1;495;469;482;;1;1;1;4;4;6;;;;;;;176
10;2018;178;101;1;1;507;506;507;;1;1;1;4;4;6;;;;;;;179
10;2018;179;411;1;1;155;158;157;;3;1;1;5;6;4;;;;;;;177
10;2018;180;101;1;1;539;528;534;;1;1;1;4;4;6;;;;;;;178
10;2018;181;101;1;1;420;432;426;;1;1;1;4;4;6;;;;;;;180
10;2018;182;411;1;1;165;176;171;P;3;1;1;5;6;4;16.3;2.4;11;;;;183
10;2018;183;411;1;1;254;251;253;;3;1;2;5;6;4;;;;F7;F2;;181
10;2018;184;101;1;1;342;338;340;;1;1;2;4;4;6;;;;;;;184
10;2018;185;101;1;1;457;481;469;;1;1;1;4;4;6;;;;;;;182
10;2018;186;101;1;1;369;360;365;;1;1;2;4;4;6;;;;A4;;;185
10;2018;187;101;1;1;461;452;457;;1;1;1;4;4;6;;;;;;;188
10;2018;188;101;1;1;319;309;314;;1;1;1;4;4;6;;;;;;;186
10;2018;189;101;1;1;527;499;513;;1;1;1;4;4;6;;;;;;;187
10;2018;190;101;1;1;553;505;529;;1;1;1;4;4;6;;;;;;;189
10;2018;191;101;1;1;382;358;370;;1;1;1;4;4;6;;;;;;;192
10;2018;192;411;1;1;270;308;289;;2;1;2;5;6;4;;;;;;;190
10;2018;193;101;1;1;561;509;535;;1;1;1;4;4;6;;;;;;;647
10;2018;194;101;3;7;250;221;236;;;;;;;;;;;;;;197
10;2018;195;101;1;1;392;371;382;;1;1;1;4;4;6;;;;;;;194
10;2018;196;101;9;7;204;199;202;;;;;;;;;;;;;;193
10;2018;197;101;1;1;453;413;433;;1;1;1;4;4;6;;;;;;;196
10;2018;198;101;9;7;174;176;175;;;;;;;;;;;A1;;;200
10;2018;199;411;1;1;174;156;165;;3;1;1;5;6;4;;;;;;;198
10;2018;200;411;1;1;150;154;152;;3;1;2;5;6;4;;;;F7;;;201
10;2018;201;101;1;1;608;579;594;;1;1;1;4;4;6;;;;;;;195
10;2018;202;101;9;9;;;0;;;;;;;;;;;;;;
10;2018;203;101;1;1;236;227;232;;2;1;1;5;5;5;;;;;;;205
10;2018;204;101;9;9;;;0;;;;;;;;;;;;;;
10;2018;205;101;9;8;347;351;349;;;;;;;;;;;A1;;;206
10;2018;206;101;1;1;302;311;307;;1;1;2;4;4;6;;;;;;;199
10;2018;207;101;1;1;428;417;423;;1;2;1;4;4;6;;;;;;;203
10;2018;208;101;1;1;482;469;476;;1;1;1;4;4;6;;;;;;;210
10;2018;209;101;1;1;410;400;405;;1;2;1;4;4;6;;;;F52;;;207
10;2018;210;101;1;1;320;314;317;;1;1;1;4;4;6;;;;;;;213
10;2018;211;411;1;1;155;144;150;;3;2;2;5;6;4;;;;F4;;;209
10;2018;212;411;1;1;164;156;160;;3;1;2;5;6;4;;;;F2;;;216
10;2018;213;411;1;1;106;102;104;;3;1;2;5;6;4;;;;;;;214
10;2018;214;411;1;1;138;166;152;;3;1;1;5;6;4;;;;;;;215
10;2018;215;101;1;1;317;329;323;;1;1;1;4;4;6;;;;;;;212
10;2018;216;101;9;7;242;253;248;;;;;;;;;;;;;;211
10;2018;217;411;1;1;128;134;131;;3;1;1;5;6;4;;;;;;;208
10;2018;218;101;9;9;;;0;;;;;;;;;;;;;;
10;2018;219;101;3;5;550;430;490;;;;;;;;;;;;;;221
10;2018;220;101;9;9;;;0;;;;;;;;;;;;;;
10;2018;221;101;1;1;362;370;366;;1;1;1;4;4;6;;;;;;;223
10;2018;222;101;1;1;606;508;557;;1;2;1;5;5;6;;;;;;;219
10;2018;223;101;9;8;523;495;509;;;;;;;;4.5;;;;;;224
10;2018;224;411;1;1;144;158;151;;3;1;2;5;6;4;;;;;;;217
10;2018;225;411;1;1;134;132;133;;3;1;2;5;6;4;;;;;;;226
10;2018;226;101;1;1;501;482;492;;1;1;1;4;4;6;;;;;;;653
10;2018;227;101;1;1;434;403;419;;1;1;1;4;4;6;;;;;;;225
10;2018;228;101;1;1;540;535;538;;1;2;2;5;5;6;;;;H1;;;227
10;2018;229;411;1;1;178;180;179;;3;1;1;5;6;4;;;;;;;228
10;2018;230;411;1;1;177;181;179;P;3;1;1;5;6;4;15;3.4;12;;;;229
10;2018;231;101;9;7;382;376;379;;;;;;;;;;;A1;;;230
10;2018;232;101;9;8;571;519;545;;;;;;;;3.3;;;H1;A1;;234
10;2018;233;101;1;1;491;480;486;;1;1;1;4;4;6;;;;;;;231
10;2018;234;411;1;1;126;123;125;;3;1;2;5;6;4;;;;F2;;;233
10;2018;235;121;9;7;252;250;251;;;;;;;;;;;A1;;;232
10;2018;236;101;9;7;401;379;390;;;;;;;;;;;A1;;;235
10;2018;237;411;1;1;98;98;98;;3;1;2;5;6;4;;;;;;;236
10;2018;238;411;1;1;215;205;210;;2;1;2;5;6;4;;;;;;;237
10;2018;239;101;1;1;562;545;554;;1;1;1;4;4;6;;;;;;;238
10;2018;240;101;1;1;392;428;410;;1;2;1;5;4;6;;;;F3;;;241
10;2018;241;101;9;7;169;165;167;;;;;;;;;;;A1;;;239
10;2018;242;101;1;1;494;486;490;;1;1;1;4;4;6;;;;;;;240
10;2018;243;441;1;1;612;608;610;;1;1;2;5;6;5;;;;F2;;;244
10;2018;244;101;1;1;408;410;409;;1;1;1;4;4;6;;;;;;;250
10;2018;245;101;9;7;363;361;362;;;;;;;;;;;;;;247
10;2018;246;101;9;9;;;0;;;;;;;;;;;;;;
10;2018;247;101;1;1;689;619;654;;1;2;1;5;5;6;;;;H1;;;454
10;2018;248;101;1;1;367;359;363;;1;1;2;4;4;6;;;;;;;245
10;2018;249;411;1;1;152;149;151;;3;1;1;5;6;4;;;;G11;;;248
10;2018;250;101;9;7;491;472;482;;;;;;;;;;;;;;249
10;2018;251;101;9;8;307;308;308;;;;;;;;3.1;;;;;;257
10;2018;252;101;9;9;;;0;;;;;;;;;;;;;;
10;2018;253;411;1;1;148;145;147;;3;2;3;5;6;4;;;;F2;;;243
10;2018;254;101;1;1;372;373;373;;1;2;2;5;4;6;;;;;;;251
10;2018;255;101;9;9;;;0;;;;;;;;;;;;;;
10;2018;256;101;1;1;557;529;543;;1;1;1;4;4;6;;;;;;;254
10;2018;257;101;9;7;305;286;296;;;;;;;;;;;;;;253
10;2018;258;411;1;1;118;120;119;;3;1;2;5;6;4;;;;;;;259
10;2018;259;101;1;1;539;512;526;;1;1;1;4;4;6;;;;;;;257
10;2018;260;101;9;9;;;0;;;;;;;;;;;;;;
10;2018;261;101;1;1;439;427;433;;1;1;1;4;4;6;;;;;;;258
10;2018;262;101;1;1;288;289;289;;1;1;2;4;4;6;;;;;;;261
10;2018;263;101;9;9;;;0;;;;;;;;;;;;;;
10;2018;264;101;9;9;;;0;;;;;;;;;;;;;;
10;2018;265;101;1;1;591;553;572;;1;1;1;4;4;6;;;;;;;262
10;2018;266;411;1;1;126;125;126;;3;1;2;5;6;4;;;;;;;265
10;2018;267;411;1;1;117;114;116;;3;1;2;5;6;4;;;;S01;;;266
10;2018;268;101;1;1;527;506;517;;1;1;1;4;4;6;;;;;;;267
10;2018;269;101;1;1;392;354;373;;1;1;1;4;4;6;;;;;;;268
10;2018;270;101;1;1;509;469;489;;1;1;1;4;4;6;;;;F55;;;269
10;2018;271;101;1;1;421;403;412;;1;1;1;4;4;6;;;;;;;270
10;2018;272;101;1;1;423;448;436;;1;1;1;4;4;6;;;;;;;271
10;2018;273;101;1;1;445;438;442;;1;1;1;4;4;6;;;;;;;274
10;2018;274;101;1;1;415;407;411;;1;1;1;4;4;6;;;;;;;272
10;2018;275;101;1;1;634;575;605;;1;1;1;4;4;6;;;;;;;273
10;2018;276;101;1;1;322;315;319;;1;2;2;5;5;6;;;;;;;275
10;2018;277;101;9;9;;;0;;;;;;;;;;;;;;
10;2018;278;101;1;1;478;472;475;;1;1;1;4;4;6;;;;;;;276
10;2018;279;101;1;1;288;244;266;;1;2;2;5;5;6;;;;;;;278
10;2018;280;101;1;1;346;326;336;;1;1;2;4;4;6;;;;;;;279
10;2018;281;101;1;1;627;579;603;;1;1;1;4;4;6;;;;;;;280
10;2018;282;101;1;1;466;452;459;;1;1;1;4;4;6;;;;;;;164
10;2018;283;101;1;1;279;264;272;;2;1;1;5;5;6;;;;;;;281
10;2018;284;101;9;7;114;113;114;;;;;;;;;;;;;;283
10;2018;285;101;1;1;468;481;475;;1;1;1;4;4;6;;;;;;;284
10;2018;286;101;9;7;282;284;283;;;;;;;;;;;;;;285
10;2018;287;411;1;1;90;94;92;;3;3;3;5;6;4;;;;G51;;;286
10;2018;288;101;9;8;460;434;447;;;;;;;;10.2;;;;;;287
10;2018;289;101;1;1;445;336;391;;1;1;2;4;4;6;;;;;;;291
10;2018;290;411;1;1;545;467;506;;1;1;2;5;6;5;;;;F7;;;405
10;2018;291;101;1;1;498;494;496;;1;1;1;4;4;6;;;;;;;290
10;2018;292;101;9;9;;;0;;;;;;;;;;;;;;
10;2018;293;441;1;1;241;247;244;;2;1;1;5;6;5;;;;;;;289
10;2018;294;101;9;8;297;285;291;;;;;;;;10.2;;;;;;292
10;2018;295;101;9;8;349;332;341;;;;;;;;21.2;;;;;;294
10;2018;296;101;9;9;;;0;;;;;;;;;;;;;;
10;2018;297;101;1;1;409;404;407;;1;1;1;4;4;6;;;;;;;302
10;2018;298;101;1;1;532;519;526;;1;1;1;4;4;6;;;;;;;294
10;2018;299;101;9;9;;;0;;;;;;;;;;;;;;
10;2018;300;101;9;9;;;0;;;;;;;;;;;;;;
10;2018;301;101;9;9;;;0;;;;;;;;;;;;;;
10;2018;302;101;1;1;307;309;308;;1;1;2;4;4;6;;;;;;;655
10;2018;303;101;9;8;244;260;252;;;;;;;;3.3;;;;;;307
10;2018;304;411;1;1;164;165;165;;3;1;2;5;6;4;;;;;;;297
10;2018;305;101;9;7;313;298;306;;;;;;;;;;;A1;;;303
10;2018;306;101;1;1;231;219;225;;2;2;2;5;5;6;;;;;;;304
10;2018;307;101;9;8;372;321;347;;;;;;;;3.6;;;A1;;;305
10;2018;308;101;9;9;;;0;;;;;;;;;;;;;;
10;2018;309;101;1;1;357;368;363;;1;1;1;4;4;6;;;;;;;314
10;2018;310;101;1;1;305;304;305;;1;1;1;4;4;6;;;;;;;307
10;2018;311;101;1;1;347;314;331;;1;1;1;4;4;6;;;;;;;310
10;2018;312;101;9;9;;;0;;;;;;;;;;;;;;
10;2018;313;101;1;1;269;250;260;;2;1;1;4;5;6;;;;;;;309
10;2018;314;101;1;1;349;337;343;;1;1;1;4;4;6;;;;;;;311
10;2018;315;101;1;1;462;466;464;;1;1;1;4;4;6;;;;;;;313
10;2018;316;101;9;9;;;0;;;;;;;;;;;;;;
10;2018;317;101;1;1;240;239;240;;2;1;1;4;5;6;;;;;;;315
10;2018;318;101;1;1;540;548;544;;1;2;1;4;4;6;;;;S02;;;317
10;2018;319;101;9;9;;;0;;;;;;;;;;;;;;
10;2018;320;101;9;8;433;414;424;;;;;;;;10.1;;;A1;;;656
10;2018;321;101;1;1;623;538;581;;1;2;1;5;5;6;;;;H1;;;320
10;2018;322;101;9;9;;;0;;;;;;;;;;;;;;
10;2018;323;411;1;1;90;92;91;;3;1;3;5;6;4;;;;;;;657
10;2018;324;101;1;1;344;346;345;;1;1;1;4;4;6;;;;;;;321
10;2018;325;101;1;1;577;556;567;;1;1;1;4;4;6;;;;;;;326
10;2018;326;101;1;1;428;445;437;;1;1;1;4;4;6;;;;;;;324
10;2018;327;101;1;1;515;517;516;;1;1;1;4;4;6;;;;;;;323
10;2018;328;101;9;9;;;0;;;;;;;;;;;;;;
10;2018;329;411;1;1;155;164;160;;3;1;1;5;6;4;;;;;;;327
10;2018;330;101;1;1;540;489;515;;1;1;1;4;4;6;;;;;;;331
10;2018;331;101;1;1;509;503;506;;1;1;1;4;4;6;;;;;;;329
10;2018;332;101;9;7;298;307;303;;;;;;;;;;;;;;330
10;2018;333;101;9;9;;;0;;;;;;;;;;;;;;
10;2018;334;101;1;1;522;509;516;;1;1;1;4;4;6;;;;;;;339
10;2018;335;101;9;9;;;0;;;;;;;;;;;;;;
10;2018;336;101;1;1;331;318;325;;1;1;1;4;4;6;;;;;;;332
10;2018;337;411;1;1;155;162;159;;3;1;1;5;6;4;;;;F4;;;336
10;2018;338;411;1;1;118;109;114;;3;1;3;5;6;4;;;;F4;;;337
10;2018;339;101;1;1;565;549;557;;1;1;1;4;4;6;;;;;;;338
10;2018;340;101;1;1;378;379;379;;1;1;1;4;4;6;;;;S4;;;334
10;2018;341;101;1;1;477;485;481;;1;1;1;4;4;6;;;;;;;340
10;2018;342;101;9;8;259;260;260;;;;;;;;6.8;;;;;;341
10;2018;343;101;1;1;444;418;431;;1;1;1;4;4;6;;;;;;;342
10;2018;344;101;1;1;593;577;585;;1;1;1;4;4;6;;;;;;;443
10;2018;345;101;9;9;;;0;;;;;;;;;;;;;;
10;2018;346;101;1;1;620;543;582;;1;1;1;4;4;6;;;;;;;344
10;2018;347;101;9;9;;;0;;;;;;;;;;;;;;
10;2018;348;101;1;1;617;586;602;;1;1;1;4;4;6;;;;;;;346
10;2018;349;101;9;9;;;0;;;;;;;;;;;;;;
10;2018;350;101;1;1;428;397;413;;1;1;1;4;4;6;;;;;;;348
10;2018;351;101;1;1;408;401;405;;1;1;1;4;4;6;;;;;;;658
10;2018;352;411;1;1;199;195;197;;3;2;2;5;6;4;;;;F2;;;353
10;2018;353;101;1;1;549;582;566;;1;1;1;4;4;6;;;;;;;355
10;2018;354;101;1;1;599;624;612;;1;1;1;4;4;6;;;;;;;351
10;2018;355;101;1;1;622;651;637;;1;1;1;4;4;6;;;;;;;354
10;2018;356;411;1;1;141;143;142;;3;1;2;5;6;4;;;;;;;355
10;2018;357;411;9;9;;;0;;;;;;;;;;;;;;
10;2018;358;101;9;8;242;246;244;;;;;;;;10.4;;;;;;352
10;2018;359;101;1;1;402;385;394;;;;;;;;;;;;;;360
10;2018;360;101;1;1;324;340;332;;1;3;2;6;5;6;;;;;;;358
10;2018;361;101;9;7;404;401;403;;;;;;;;;;;;;;359
10;2018;362;101;1;1;555;509;532;;1;1;1;4;4;6;;;;;;;461
10;2018;363;101;1;1;484;432;458;;1;1;1;4;4;6;;;;;;;361
10;2018;364;101;1;1;374;357;366;;1;1;1;4;4;6;;;;;;;362
