f_id;aj;bnr;ba;ach;dec;d1;d2;d mit;P;ic1;ic2;ic3;ic4;ic5;ic6;H;kag;d7;bem1;bem2;bem3;nach bnr
3;2018;73;411;1;1;175;173;174;;2;3;2;5;6;4;;;;G51;;;72
3;2018;74;411;1;1;239;261;250;;3;1;2;5;6;4;;;;F7;;;69
3;2018;75;411;9;9;;;0;;;;;;;;;;;;;;
3;2018;76;101;1;1;373;378;376;;1;1;1;4;4;6;;;;;;;87
3;2018;77;411;9;9;;;0;;;;;;;;;;;;;;
3;2018;78;101;1;1;535;533;534;;1;1;1;4;4;6;;;;;;;76
3;2018;79;101;1;1;390;404;397;;1;1;1;4;5;4;;;;S4;;;41
3;2018;80;411;1;1;365;344;355;;2;1;1;5;6;4;;;;;;;83
3;2018;81;101;1;1;356;354;355;;1;1;2;4;4;6;;;;;;;80
3;2018;82;101;9;9;;;0;;;;;;;;;;;;;;
3;2018;83;101;1;1;559;596;578;;1;1;1;4;4;6;;;;S02;;;79
3;2018;85;121;1;1;747;752;750;;1;1;1;4;4;6;;;;;;;90
3;2018;86;101;1;1;556;537;547;;1;1;1;4;4;6;;;;;;;167
3;2018;87;411;1;1;176;172;174;;3;1;1;5;6;4;;;;;;;86
3;2018;88;101;1;1;586;587;587;;1;1;1;4;4;6;;;;;;;81
3;2018;90;101;1;1;317;336;327;;1;1;2;4;4;6;;;;;;;87
3;2018;91;101;9;8;427;399;413;;;;;;;;3.7;;;P3;;;92
3;2018;92;101;1;1;503;512;508;;1;2;2;4;4;6;;;;S4;;;35
3;2018;93;101;9;9;;;0;;;;;;;;;;;;;;
3;2018;94;101;9;9;;;0;;;;;;;;;;;;;;
3;2018;95;101;9;9;;;0;;;;;;;;;;;;;;
3;2018;96;101;9;9;;;0;;;;;;;;;;;;;;
3;2018;97;121;1;1;447;436;442;;1;1;1;4;4;6;;;;;;;99
3;2018;98;101;9;9;;;0;;;;;;;;;;;;;;
3;2018;99;101;1;1;230;219;225;;2;1;2;5;6;5;;;;;;;101
3;2018;100;101;9;7;439;428;434;;;;;;;;;;;;;;105
3;2018;101;411;3;5;129;120;125;;;;;;;;;;;;;;
3;2018;102;101;9;9;;;0;;;;;;;;;;;;;;
3;2018;103;101;3;6;353;346;350;;;;;;;;;;;;;;104
3;2018;104;121;9;8;468;460;464;;;;;;;;4.7;;;;;;105
3;2018;105;411;1;1;90;91;91;;;;;;;;;;;F2;G13;G23;108
3;2018;106;101;9;8;333;333;333;;;;;;;;7.4;;;;;;100
3;2018;107;101;9;9;;;0;;;;;;;;;;;;;;
3;2018;108;411;1;1;155;162;159;;2;1;2;5;6;4;;;;;;;111
3;2018;109;411;1;1;181;264;223;;2;1;1;5;6;4;;;;;;;103
3;2018;110;101;9;5;;;0;;;;;;;;;;;A3;;;100
3;2018;111;101;1;1;660;603;632;;1;1;1;4;4;6;;;;;;;112
3;2018;112;101;3;8;510;530;520;;;;;;;;2.5;;;;;;143
3;2018;113;411;1;1;211;207;209;;2;2;2;5;6;4;;;;G61;;;115
3;2018;114;441;1;1;250;206;228;;2;2;2;5;6;4;;;;G61;;;113
3;2018;115;101;9;8;624;660;642;;;;;;;;2.9;;;;;;116
3;2018;116;411;1;1;181;189;185;;3;1;2;5;6;4;;;;;;;12
3;2018;117;101;9;9;;;0;;;;;;;;;;;;;;
3;2018;118;101;9;9;;;0;;;;;;;;;;;;;;
3;2018;119;411;1;1;130;132;131;;3;3;3;5;6;4;;;;G12;;;129
3;2018;121;101;9;9;;;0;;;;;;;;;;;;;;
3;2018;122;101;9;9;;;0;;;;;;;;;;;;;;
3;2018;123;411;9;9;;;0;;;;;;;;;;;;;;
3;2018;124;411;1;1;164;168;166;;3;1;2;5;6;4;;;;;;;119
3;2018;125;101;9;9;;;0;;;;;;;;;;;;;;
3;2018;126;101;1;1;305;293;299;;1;1;2;4;4;6;;;;;;;124
3;2018;127;411;9;8;63;64;64;;;;;;;;3.2;;;F4;;;126
3;2018;128;411;1;1;183;162;173;;3;1;2;5;6;4;;;;F4;;;127
3;2018;129;121;9;8;335;350;343;;;;;;;;4.3;;;;;;131
3;2018;130;411;1;1;105;101;103;;3;3;3;5;6;4;;;;G22;;;114
3;2018;131;411;1;1;264;312;288;;2;1;1;5;6;4;;;;;;;130
3;2018;132;101;9;9;;;0;;;;;;;;;;;;;;
3;2018;133;101;1;1;382;412;397;;1;1;1;4;4;6;;;;;;;134
3;2018;134;101;1;1;335;372;354;;1;1;2;4;4;6;;;;;;;230
3;2018;140;101;1;1;401;435;418;;1;1;1;5;4;6;;;;F4;;;133
3;2018;142;101;1;1;426;467;447;;1;1;1;5;4;6;;;;F4;;;140
3;2018;143;411;1;1;301;263;282;;2;1;2;5;6;5;;;;F7;;;142
3;2018;144;411;1;1;442;412;427;;2;1;1;5;6;4;;;;F7;;;145
3;2018;145;411;1;1;303;308;306;;2;1;1;5;6;4;;;;F7;G12;;658
3;2018;146;101;1;1;496;493;495;P;1;1;1;4;4;6;35.9;19.1;35;;;;148
3;2018;147;101;3;5;;;0;;;;;;;;;;;A3;;;
3;2018;148;101;1;1;561;545;553;;1;1;1;4;4;6;;;;;;;149
3;2018;149;101;1;1;352;353;353;;1;1;1;4;4;6;;;;;;;150
3;2018;150;411;1;1;159;145;152;;3;2;2;5;6;4;;;;S01;;;161
3;2018;151;101;9;8;283;288;286;;;;;;;;7.7;;;;;;153
3;2018;152;101;1;1;432;457;445;;1;2;2;5;4;6;;;;S4;;;662
3;2018;153;101;1;1;514;468;491;;1;1;1;4;4;6;;;;;;;152
3;2018;155;411;1;1;133;129;131;;3;3;3;5;6;4;;;;;;;154
3;2018;158;101;1;1;430;386;408;;1;1;1;4;4;6;;;;;;;161
3;2018;159;411;1;5;72;74;73;;3;3;3;5;6;4;;;;G23;;;155
3;2018;161;411;1;1;422;453;438;;2;1;1;5;6;4;;;;F7;;;159
3;2018;164;121;9;8;564;570;567;;;;;;;;8.8;;;P3;;;85
3;2018;165;101;9;9;;;0;;;;;;;;;;;;;;
3;2018;166;121;9;8;598;575;587;;;;;;;;10.7;;;P3;;;293
3;2018;167;101;1;1;286;310;298;;1;1;2;4;4;6;;;;;;;164
3;2018;168;411;1;1;210;205;208;;2;1;3;5;6;4;;;;G21;;;170
3;2018;169;101;9;9;;;0;;;;;;;;;;;;;;
3;2018;170;101;1;1;346;377;362;;1;1;1;4;4;6;;;;;;;171
3;2018;171;411;1;1;113;116;115;;3;3;3;5;6;4;;;;G13;;;208
3;2018;172;101;9;5;;;0;;;;;;;;;;;A3;;;
3;2018;173;101;1;1;351;322;337;;1;1;1;4;4;6;;;;;;;177
3;2018;174;101;9;8;405;400;403;;;;;;;;2.2;;;;;;173
3;2018;175;101;4;4;;;0;;;;;;;;;;;;;;
3;2018;176;101;1;1;537;579;558;P;1;1;1;4;4;6;38.2;24.3;43;;;;183
3;2018;177;101;1;1;272;264;268;;1;1;2;4;4;6;;;;;;;178
3;2018;178;101;1;1;331;326;329;;1;1;1;4;4;6;;;;;;;181
3;2018;179;101;9;9;;;0;;;;;;;;;;;;;;
3;2018;180;101;9;9;;;0;;;;;;;;;;;;;;
3;2018;181;411;1;1;111;103;107;;3;2;3;5;6;4;;;;G12;A1;;183
3;2018;182;101;1;1;384;385;385;;1;1;1;4;4;6;;;;S02;S4;;195
3;2018;183;411;9;8;86;95;91;;;;;;;;4;;;;;;184
3;2018;184;101;1;1;496;498;497;;1;1;1;4;4;6;;;;;;;182
3;2018;185;101;9;5;;;0;;;;;;;;;;;A3;;;
3;2018;186;411;1;1;179;183;181;;3;2;3;5;6;4;;;;F2;G21;;194
3;2018;187;121;1;1;771;773;772;P;1;1;1;4;4;6;40.6;25.3;65;;;;659
3;2018;188;101;3;5;330;325;328;;;;;;;;;;;A1;;;
3;2018;190;101;1;1;407;407;407;;1;1;1;5;4;6;;;;S0;;;187
3;2018;191;121;1;1;421;437;429;;1;1;1;4;4;6;;;;;;;190
3;2018;192;121;3;5;390;381;386;;;;;;;;;;;;;;
3;2018;193;411;1;1;200;194;197;;2;1;1;5;6;4;;;;;;;191
3;2018;194;101;9;7;515;521;518;;;;;;;;;;;;;;314
3;2018;195;101;9;5;531;490;511;;;;;;;;;;;;;;186
3;2018;196;101;4;4;;;0;;;;;;;;;;;;;;
3;2018;197;101;9;9;;;0;;;;;;;;;;;;;;
3;2018;198;101;9;9;;;0;;;;;;;;;;;;;;
3;2018;199;411;3;5;137;144;141;;;;;;;;;;;;;;
3;2018;200;101;9;5;513;499;506;;;;;;;;;;;;;;
3;2018;201;101;4;4;;;0;;;;;;;;;;;;;;
3;2018;202;411;4;4;;;0;;;;;;;;;;;;;;
3;2018;203;101;4;4;;;0;;;;;;;;;;;;;;
3;2018;204;411;1;1;176;176;176;;3;1;1;5;6;4;;;;;;;206
3;2018;205;101;9;9;;;0;;;;;;;;;;;;;;
3;2018;206;411;1;1;171;178;175;;2;1;2;5;6;4;;;;;;;173
3;2018;207;101;9;9;;;0;;;;;;;;;;;;;;
3;2018;208;101;1;1;318;345;332;;1;1;1;4;4;6;;;;;;;204
3;2018;209;101;1;1;396;375;386;;1;1;1;4;4;6;;;;;;;167
3;2018;210;121;1;1;411;440;426;;1;1;1;4;4;6;;;;;;;209
3;2018;211;101;1;1;236;240;238;;1;1;2;4;4;6;;;;;;;210
3;2018;212;101;9;5;;;0;;;;;;;;;;;A3;;;
3;2018;213;101;1;1;373;362;368;;1;1;1;4;4;6;;;;;;;214
3;2018;214;101;1;1;411;389;400;;1;1;1;4;4;6;;;;;;;219
3;2018;215;101;3;5;;;0;;;;;;;;;;;A3;;;
3;2018;216;101;1;1;483;515;499;;1;3;2;5;5;4;;;;H1;;;213
3;2018;217;101;1;1;330;318;324;;1;1;2;4;4;6;;;;;;;216
3;2018;218;101;9;7;182;190;186;;;;;;;;;;;;;;214
3;2018;219;411;1;1;157;159;158;;3;1;2;5;6;4;;;;;;;217
3;2018;220;101;9;9;;;0;;;;;;;;;;;;;;
3;2018;221;101;9;9;;;0;;;;;;;;;;;;;;
3;2018;222;101;1;1;565;578;572;;1;1;1;4;4;6;;;;;;;218
3;2018;223;411;1;1;183;189;186;;3;1;1;5;6;4;;;;;;;222
3;2018;225;101;1;1;614;642;628;;1;1;1;4;4;6;;;;;;;146
3;2018;226;121;9;8;770;721;746;;;;;;;;7.1;;;P3;A1;;663
3;2018;227;411;1;1;193;184;189;;3;2;2;5;6;4;;;;G11;;;227
3;2018;230;411;1;1;165;163;164;;3;2;2;5;6;4;;;;G12;;;232
3;2018;231;101;9;9;;;0;;;;;;;;;;;;;;
3;2018;232;411;9;8;160;158;159;;;;;;;;7.4;;;;;;238
3;2018;233;101;9;8;531;566;549;;;;;;;;25.4;;;P3;;;234
3;2018;234;411;1;1;208;203;206;;3;1;1;5;6;4;;;;F7;;;247
3;2018;235;411;1;5;159;161;160;;3;3;3;5;6;4;;;;H1;;;233
3;2018;236;121;1;1;616;621;619;;1;1;1;4;4;6;;;;;;;238
3;2018;237;101;9;9;;;0;;;;;;;;;;;;;;
3;2018;238;101;3;8;460;435;448;;;;;;;;2.2;;;;;;240
3;2018;239;101;9;9;;;0;;;;;;;;;;;;;;
3;2018;240;101;9;8;500;475;488;;;;;;;;2.1;;;;;;128
3;2018;241;101;9;9;;;0;;;;;;;;;;;;;;
3;2018;242;411;1;1;133;125;129;;3;1;2;5;6;4;;;;G11;;;235
3;2018;243;101;9;8;529;533;531;;;;;;;;2.7;;;P3;;;242
3;2018;244;101;9;7;208;203;206;;;;;;;;;;;;;;243
3;2018;245;101;9;9;;;0;;;;;;;;;;;;;;
3;2018;246;101;9;9;;;0;;;;;;;;;;;;;;
3;2018;247;411;1;1;178;181;180;;2;1;1;5;6;4;;;;;;;664
3;2018;248;101;9;9;;;0;;;;;;;;;;;;;;
3;2018;249;101;9;5;;;0;;;;;;;;;;;A3;;;
3;2018;253;411;1;1;263;258;261;;2;3;3;5;6;4;;;;G11;P4;;377
3;2018;254;101;9;5;;;0;;;;;;;;;;;A3;;;
3;2018;255;101;9;5;;;0;;;;;;;;;;;A3;;;
3;2018;256;101;9;8;;;0;;;;;;;;;;;A3;;;
3;2018;257;101;9;8;520;545;533;;;;;;;;2.4;;;P3;;;261
3;2018;258;101;9;8;470;600;535;;;;;;;;2.7;;;A1;;;257
3;2018;259;411;1;1;99;110;105;;3;1;1;5;6;4;;;;;;;258
3;2018;261;411;1;1;227;235;231;;3;3;3;5;6;4;;;;H1;;;227
3;2018;262;101;9;9;;;0;;;;;;;;;;;;;;
3;2018;263;101;9;7;450;418;434;;;;;;;;;;;;;;258
3;2018;264;411;1;1;110;103;107;;3;3;3;5;6;4;;;;G23;;;368
3;2018;265;101;9;5;379;412;396;;;;;;;;;;;;;;264
3;2018;266;101;3;5;;;0;;;;;;;;;;;A3;;;
3;2018;267;441;1;1;247;216;232;;2;1;2;5;6;4;;;;F3;F7;;262
3;2018;268;411;1;1;333;347;340;;1;1;2;5;6;4;;;;;;;274
3;2018;269;411;1;1;109;124;117;;3;2;2;5;6;4;;;;;;;267
3;2018;270;411;1;1;146;148;147;;3;1;2;5;6;4;;;;;;;269
3;2018;271;121;1;1;463;517;490;;1;1;1;4;4;6;;;;S02;;;372
3;2018;272;411;1;1;130;124;127;;3;1;2;5;6;4;;;;F2;S01;;270
3;2018;273;101;3;5;450;462;456;;;;;;;;;;;;;;
3;2018;274;411;1;1;233;252;243;;2;2;2;5;6;4;;;;;;;275
3;2018;275;121;1;1;790;734;762;;1;2;2;5;5;6;;;;H1;;;277
3;2018;277;411;1;5;144;159;152;;3;3;3;5;6;4;;;;S03;;;361
3;2018;278;101;1;1;633;653;643;;1;1;1;4;4;6;;;;S4;;;267
3;2018;279;101;9;9;;;0;;;;;;;;;;;;;;
3;2018;281;101;1;1;580;575;578;;1;1;1;4;4;6;;;;;;;278
3;2018;282;101;1;1;344;343;344;;1;1;1;4;4;6;;;;;;;284
3;2018;283;101;1;1;419;437;428;P;1;1;1;4;4;6;37.5;23.2;32;;;;282
3;2018;284;101;1;1;608;545;577;;1;1;1;4;4;6;;;;;;;286
3;2018;285;101;9;9;;;0;;;;;;;;;;;;;;
3;2018;286;101;9;8;283;265;274;;;;;;;;13.4;;;;;;287
3;2018;287;101;1;1;561;509;535;;1;2;1;5;4;6;;;;S4;;;283
3;2018;288;411;1;1;177;179;178;;3;2;2;5;6;4;;;;;;;289
3;2018;289;121;9;8;510;508;509;;;;;;;;4.2;;;;;;348
3;2018;290;411;1;1;198;200;199;;2;1;2;5;6;4;;;;;;;288
3;2018;291;411;4;4;;;0;;;;;;;;;;;;;;
3;2018;292;411;4;4;;;0;;;;;;;;;;;;;;
3;2018;293;101;1;1;519;509;514;;1;1;1;4;4;6;;;;;;;302
3;2018;294;101;1;1;539;634;587;;1;1;1;4;4;6;;;;;;;211
3;2018;295;411;1;1;210;209;210;;2;1;2;5;6;4;;;;;;;294
3;2018;296;101;9;9;;;0;;;;;;;;;;;;;;
3;2018;297;101;3;7;316;295;306;;;;;;;;;;;;;;295
3;2018;298;101;1;1;575;564;570;;1;1;1;4;4;6;;;;;;;297
3;2018;299;101;1;1;429;433;431;;1;1;1;4;4;6;;;;;;;298
3;2018;300;411;1;1;148;157;153;;3;1;2;5;6;4;;;;;;;299
3;2018;301;101;9;9;;;0;;;;;;;;;;;;;;
3;2018;302;101;1;1;408;411;410;;1;1;1;4;4;6;;;;;;;300
3;2018;303;101;4;4;;;0;;;;;;;;;;;;;;
3;2018;304;411;4;4;;;0;;;;;;;;;;;;;;
3;2018;307;411;9;9;;;0;;;;;;;;;;;;;;
3;2018;308;411;9;9;;;0;;;;;;;;;;;;;;
3;2018;309;101;4;4;;;0;;;;;;;;;;;;;;
3;2018;310;101;9;9;;;0;;;;;;;;;;;;;;
3;2018;313;101;9;8;220;220;220;;;;;;;;12.6;;;;;;321
3;2018;314;101;1;1;450;445;448;;1;2;2;5;6;4;;;;S4;;;493
3;2018;315;411;1;1;188;182;185;;2;1;3;5;6;4;;;;F4;;;316
3;2018;316;411;1;1;179;195;187;;2;1;3;5;6;4;;;;F4;;;317
3;2018;317;101;1;1;479;496;488;;1;1;1;4;4;6;;;;;;;318
3;2018;318;411;1;1;174;175;175;;3;1;1;5;6;4;;;;;;;320
3;2018;320;411;1;1;222;227;225;;2;1;1;5;6;4;;;;;;;313
3;2018;321;101;9;8;265;267;266;;;;;;;;19.3;;;;;;322
3;2018;322;101;9;8;265;260;263;;2;1;1;5;6;4;13.6;;;;;;667
3;2018;328;121;9;7;355;351;353;;;;;;;;;;;;;;451
3;2018;337;101;4;4;;;0;;;;;;;;;;;;;;
3;2018;338;121;4;4;;;0;;;;;;;;;;;;;;
3;2018;339;101;9;9;;;0;;;;;;;;;;;;;;
3;2018;341;101;9;9;;;0;;;;;;;;;;;;;;
3;2018;342;101;1;1;500;476;488;;1;2;2;5;4;6;;;;F7;S03;;440
3;2018;343;101;9;8;232;220;226;;;;;;;;4.9;;;;;;342
3;2018;344;101;9;9;;;0;;;;;;;;;;;;;;
3;2018;345;411;1;1;162;162;162;P;3;2;2;5;6;4;17.7;5.1;10;;;;290
3;2018;346;101;1;1;446;451;449;P;1;2;1;4;4;6;31.4;21.9;35;S4;S01;;347
3;2018;347;101;1;1;267;241;254;;1;1;2;5;5;6;;;;;;;343
3;2018;348;101;1;1;256;259;258;;1;1;2;4;5;6;;;;;;;349
3;2018;349;101;1;1;402;407;405;;1;1;1;4;4;6;;;;;;;350
3;2018;350;411;1;1;190;199;195;;3;1;2;5;6;4;;;;F4;;;351
3;2018;351;411;1;1;128;119;124;;3;3;3;5;6;4;;;;F4;;;352
3;2018;352;101;1;1;562;567;565;;1;1;1;4;4;6;;;;;;;353
3;2018;353;411;1;1;188;180;184;;2;1;2;5;6;4;;;;F4;;;354
3;2018;354;411;1;1;125;119;122;;3;1;3;5;6;4;;;;F4;;;355
3;2018;355;101;1;1;478;453;466;;1;1;1;4;4;6;;;;;;;284
3;2018;356;411;1;1;163;168;166;;3;1;1;5;6;4;;;;;;;425
3;2018;357;121;1;1;572;605;589;;1;1;1;4;4;6;;;;;;;358
3;2018;358;101;1;1;354;367;361;P;1;1;1;4;4;6;30.1;18.6;29;;;;363
3;2018;359;101;1;1;497;468;483;;1;1;1;4;4;6;;;;;;;362
3;2018;360;101;3;6;459;418;439;;;;;;;;;;;;;;358
3;2018;361;101;9;8;216;209;213;;;;;;;;9.1;;;;;;360
3;2018;362;101;1;1;495;522;509;;1;1;1;4;4;6;;;;;;;271
3;2018;363;121;1;1;657;698;678;;1;2;2;5;5;6;;;;H1;;;359
3;2018;364;101;1;1;285;267;276;;1;1;2;4;5;6;;;;;;;365
3;2018;365;101;9;8;323;319;321;;;;;;;;5.2;;;P3;;;366
3;2018;366;101;1;1;707;714;711;;1;1;1;4;4;6;;;;;;;409
3;2018;367;411;1;1;180;188;184;;3;1;1;5;6;4;;;;;;;369
3;2018;368;101;1;1;544;546;545;;1;1;1;4;4;6;;;;;;;367
3;2018;369;101;1;1;579;578;579;;1;1;1;4;4;6;;;;;;;371
3;2018;370;411;4;4;;;0;;;;;;;;;;;;;;
3;2018;371;101;1;1;512;511;512;P;1;1;1;4;4;6;39;22.8;39;;;;408
3;2018;372;101;1;1;381;365;373;P;1;1;1;4;4;6;33.5;22.6;32;;;;373
3;2018;373;101;1;1;585;571;578;;1;1;1;4;4;6;;;;;;;374
3;2018;374;411;1;1;193;184;189;;2;1;2;5;6;4;;;;F2;;;375
3;2018;375;101;9;7;230;233;232;;;;;;;;;;;A1;;;376
3;2018;376;101;9;7;548;574;561;;;;;;;;;;;A1;;;263
3;2018;377;101;9;8;400;395;398;;;;;;;;4.9;;;P3;;;372
3;2018;379;101;9;5;;;0;;;;;;;;;;;A3;;;
3;2018;380;411;1;1;263;258;261;;2;2;2;5;6;4;;;;F21;;;377
3;2018;382;101;1;1;582;484;533;;1;1;1;4;4;6;;;;;;;383
3;2018;383;101;1;1;485;432;459;;1;1;1;4;4;6;;;;;;;387
3;2018;384;411;1;1;224;219;222;;2;1;2;5;6;4;;;;;;;383
3;2018;385;101;3;5;485;440;463;;;;;;;;;;;;;;384
3;2018;387;101;9;8;469;440;455;;;;;;;;2.4;;;P3;;;385
3;2018;388;101;9;9;;;0;;;;;;;;;;;;;;
3;2018;389;101;1;1;378;429;404;;1;1;1;4;4;6;;;;;;;387
3;2018;390;101;1;1;511;516;514;;1;1;1;4;4;6;;;;;;;389
3;2018;391;411;1;1;205;207;206;;2;1;1;5;6;4;;;;;;;390
3;2018;392;101;9;9;;;0;;;;;;;;;;;;;;
3;2018;393;411;1;1;324;292;308;;2;2;3;5;6;4;;;;G22;S02;;396
3;2018;394;101;9;8;359;393;376;;;;;;;;4.8;;;;;;391
3;2018;395;411;1;1;138;144;141;;3;1;1;5;6;4;;;;G12;;;394
3;2018;396;101;1;1;657;634;646;;1;3;1;5;5;6;;;;P3;S4;S02;395
3;2018;397;411;1;1;180;189;185;;3;3;3;5;6;4;;;;G23;;;396
3;2018;398;411;1;1;193;184;189;;3;2;2;5;6;4;;;;F2;S02;;399
3;2018;399;411;1;1;194;188;191;;3;1;1;5;6;4;;;;;;;393
3;2018;400;411;1;1;169;173;171;;3;1;1;5;6;4;;;;G11;;;398
3;2018;401;121;9;8;453;300;377;;;;;;;;17.2;;;P3;;;400
3;2018;402;121;9;8;525;517;521;;;;;;;;2;;;P3;;;404
3;2018;403;101;9;9;;;0;;;;;;;;;;;;;;
3;2018;404;101;9;8;373;429;401;;;;;;;;2;;;P3;;;401
3;2018;405;411;1;1;271;249;260;;2;1;1;5;6;4;;;;;;;402
3;2018;407;101;9;9;;;0;;;;;;;;;;;;;;
3;2018;408;101;1;1;333;319;326;;1;2;2;5;6;4;;;;S4;;;405
3;2018;409;411;1;1;151;155;153;;3;1;2;5;6;4;;;;;;;410
3;2018;410;411;1;1;176;172;174;;2;1;3;5;6;4;;;;;;;411
3;2018;411;101;1;1;570;549;560;P;1;1;1;4;4;6;40.2;23.6;48;;;;412
3;2018;412;101;9;7;212;224;218;;;;;;;;;;;A1;;;498
3;2018;413;121;1;1;916;916;916;;1;1;1;4;4;6;;;;;;;409
3;2018;415;411;1;1;140;131;136;;3;2;2;5;6;4;;;;F2;S01;;416
3;2018;416;101;1;1;729;689;709;;1;1;1;4;4;6;;;;;;;356
3;2018;417;101;9;8;74;74;74;;;;;;;;5.7;;;;;;422
3;2018;418;101;1;1;410;412;413;;1;2;2;5;4;6;;;;S4;G61;;417
3;2018;420;101;9;8;434;423;429;;;;;;;;2.7;;;P3;;;423
3;2018;422;411;1;1;178;181;180;;3;1;1;5;6;4;;;;;;;415
3;2018;423;101;9;8;515;500;508;;;;;;;;20.6;;;P3;;;418
3;2018;424;101;9;9;;;0;;;;;;;;;;;;;;
3;2018;425;101;9;8;462;465;464;;;;;;;;3.1;;;P3;;;422
3;2018;426;101;1;1;290;298;294;;1;2;2;5;4;6;;;;;;;425
3;2018;427;121;1;1;353;355;354;;1;2;2;5;4;5;;;;;;;426
3;2018;429;101;9;7;170;176;173;;;;;;;;;;;;;;420
3;2018;430;411;1;1;104;98;101;;3;1;2;5;6;4;;;;;;;431
3;2018;431;411;1;1;112;108;110;;3;2;2;5;6;4;;;;G1;;;245
3;2018;432;411;1;1;195;197;196;;3;3;3;5;6;4;;;;G23;;;430
3;2018;433;411;1;1;234;207;221;;2;1;1;5;6;4;;;;;;;432
3;2018;434;101;1;1;396;405;401;;1;1;1;4;4;6;;;;;;;433
3;2018;435;101;1;1;498;483;491;;1;1;1;4;4;6;;;;;;;434
3;2018;436;101;1;1;544;524;534;;1;1;1;4;4;6;;;;;;;437
3;2018;437;411;1;1;96;105;101;;3;1;1;5;6;4;;;;;;;486
3;2018;439;411;1;1;108;112;110;P;3;1;1;5;6;4;17;1.9;11;;;;435
