f_id;aj;bnr;ba;ach;dec;d1;d2;d mit;P;ic1;ic2;ic3;ic4;ic5;ic6;H;kag;d7;bem1;bem2;bem3;nach bnr
8;2018;277;101;1;1;352;368;360;;1;1;1;4;4;6;;;;;;;276
8;2018;278;101;1;1;460;502;481;;1;1;1;4;4;6;;;;P2;S22;;281
8;2018;280;411;1;1;200;202;201;;2;3;3;6;6;4;;;;S23;F21;;277
8;2018;281;121;1;1;776;733;755;;1;1;1;4;4;6;;;;;;;289
8;2018;291;101;4;4;;;0;;;;;;;;;;;A6;;;
8;2018;292;121;1;1;185;174;180;;3;2;3;5;6;4;;;;S21;G12;;298
8;2018;294;101;1;1;516;524;520;P;1;1;1;4;4;6;43.4;27.2;46;S4;;;292
8;2018;298;411;1;1;175;173;174;P;3;1;1;5;6;4;15.4;3.2;12;;;;460
8;2018;304;121;1;1;362;334;348;;1;2;1;5;4;6;;;;P2;;;278
8;2018;305;101;1;1;550;522;536;P;1;1;1;4;4;6;36.6;29.2;42;S4;;;304
8;2018;306;101;1;1;553;468;511;;1;1;1;4;4;6;;;;;;;307
8;2018;307;411;1;1;280;291;286;;2;2;2;5;6;5;;;;G51;;;305
8;2018;311;411;1;1;259;205;232;;2;2;2;5;6;4;;;;P2;;;315
8;2018;313;411;1;1;150;139;145;;3;2;3;5;6;4;;;;G1;;;311
8;2018;314;101;1;1;381;382;382;;1;1;1;4;5;4;;;;;;;313
8;2018;315;411;1;1;180;184;182;;3;2;2;5;6;4;;;;P2;F2;;316
8;2018;316;101;1;1;576;595;586;;1;1;1;4;4;6;;;;;;;317
8;2018;317;101;1;1;355;400;378;;1;2;2;5;4;6;;;;H0;;;458
8;2018;318;411;1;1;134;130;132;;3;2;3;5;6;4;;;;P2;;;320
8;2018;319;411;1;1;192;200;196;;2;2;2;5;6;4;;;;;;;318
8;2018;320;121;1;1;469;448;459;;1;1;1;5;5;6;;;;;;;314
8;2018;323;121;1;1;377;362;370;;1;1;1;4;4;5;;;;;;;324
8;2018;324;411;1;1;161;172;167;;3;2;2;5;5;4;;;;S21;;;319
8;2018;331;101;1;1;282;280;281;;1;2;3;4;4;6;;;;G1;S4;;323
8;2018;332;101;1;1;468;483;476;;1;1;1;4;4;6;;;;;;;331
8;2018;334;101;1;1;573;585;579;;1;2;1;4;4;6;;;;S21;;;332
8;2018;335;411;1;1;97;113;105;;3;3;3;6;6;6;;;;G52;P2;;438
8;2018;339;411;3;8;256;153;205;;;;;;;;4;;;;;;346
8;2018;346;121;1;1;652;826;739;P;1;1;1;4;4;6;39;28.4;52;;;;339
8;2018;350;101;1;1;430;410;420;;1;2;1;5;6;4;;;;S21;S4;;351
8;2018;351;101;1;1;566;576;571;;1;1;1;4;4;6;;;;S21;S4;;358
8;2018;353;101;1;1;410;412;411;;1;1;1;4;4;6;;;;S4;;;356
8;2018;355;101;1;1;602;585;594;;1;1;1;4;4;6;;;;S4;;;353
8;2018;356;411;1;1;130;140;135;;3;2;2;5;6;4;;;;;;;357
8;2018;357;101;1;1;514;560;537;;1;2;1;4;4;6;;;;HO;F3;S4;360
8;2018;358;411;1;1;225;215;220;;3;2;2;5;6;4;;;;F2;P2;;355
8;2018;360;101;1;1;782;818;800;;1;1;1;4;4;6;;;;S4;;;361
8;2018;361;121;1;1;102;102;102;;3;1;3;5;6;4;;;;;;;362
8;2018;362;411;1;1;122;132;127;;3;2;3;5;6;4;;;;G51;;;372
8;2018;363;411;1;1;111;111;111;;3;2;3;5;6;4;;;;;;;364
8;2018;364;101;1;1;332;330;331;;1;2;2;5;6;4;;;;;;;365
8;2018;365;411;1;1;270;215;243;;2;2;2;5;6;4;;;;;;;368
8;2018;367;411;1;1;170;119;145;;3;2;2;5;6;4;;;;;;;374
8;2018;368;101;3;5;400;450;425;;;;;;;;;;;;;;385
8;2018;369;411;1;1;73;67;70;;3;1;3;4;6;4;;;;;;;367
8;2018;370;101;9;7;78;78;78;;;;;;;;;;;P94;;;229
8;2018;371;121;1;1;72;72;72;;3;3;3;6;6;4;;;;G1;;;370
8;2018;372;101;1;1;312;342;327;P;1;1;1;4;4;6;33.2;20.5;26;;;;371
8;2018;374;101;1;1;296;310;303;;1;2;2;5;4;6;;;;P2;S4;;372
8;2018;375;101;1;1;420;440;430;;1;1;1;4;4;6;;;;;;;374
8;2018;376;101;9;7;80;92;86;;;;;;;;;;;P95;;;375
8;2018;379;101;9;5;128;130;129;;;;;;;;;;;P95;;;376
8;2018;380;101;1;1;384;388;386;;1;1;1;4;4;6;;;;;;;379
8;2018;381;121;1;1;118;116;117;;3;3;3;5;6;5;;;;G1;;;386
8;2018;383;101;1;1;84;83;84;;3;2;3;5;6;4;;;;G1;;;389
8;2018;384;121;1;1;227;222;225;;2;3;3;5;5;6;;;;G1;;;383
8;2018;385;121;1;1;99;114;107;;3;3;2;5;6;4;;;;G1;S4;;384
8;2018;386;101;1;1;372;397;385;;1;1;1;4;4;6;;;;S4;;;385
8;2018;388;101;9;6;318;324;321;;;;;;;;;;;P92;;;390
8;2018;389;101;1;1;670;649;660;;1;1;1;4;4;6;;;;;;;391
8;2018;390;121;1;1;192;254;223;;2;1;1;4;5;6;;;;;;;400
8;2018;391;101;9;6;374;360;367;;;;;;;;;;;P95;;;388
8;2018;396;411;1;1;114;115;115;;3;2;2;5;6;4;;;;G12;;;207
8;2018;397;101;1;1;387;420;404;;1;1;1;5;4;6;;;;F51;;;396
8;2018;398;101;1;1;321;328;325;;1;3;2;6;4;6;;;;S4;F52;;397
8;2018;399;411;1;1;90;75;83;;3;1;3;5;6;4;;;;F2;S0;;398
8;2018;400;411;1;1;176;165;171;;3;2;2;5;6;4;;;;G12;;;399
8;2018;404;101;1;1;606;628;617;;1;1;1;4;4;6;;;;;;;405
8;2018;405;411;1;1;213;204;209;;3;3;3;5;6;4;;;;;;;406
8;2018;406;101;9;7;167;167;167;;;;;;;;;;;P92;;;409
8;2018;407;101;9;7;73;73;73;;;;;;;;;;;P94;;;406
8;2018;408;101;1;1;625;605;615;;1;1;1;4;4;6;;;;S4;;;407
8;2018;409;411;1;1;120;120;120;;3;1;3;5;6;4;;;;F2;;;411
8;2018;410;411;1;1;122;112;117;;3;2;3;5;6;4;;;;G52;;;409
8;2018;411;411;9;5;122;122;122;;;;;;;;;;;;;;
8;2018;413;101;3;6;303;263;283;;;;;;;;;;;;;;414
8;2018;414;101;1;1;479;478;479;;1;2;2;5;4;6;;;;S4;G11;;415
8;2018;415;411;1;1;100;90;95;;3;2;3;5;6;4;;;;G51;;;416
8;2018;416;411;1;1;80;82;81;;3;3;3;5;6;4;;;;G22;P2;;417
8;2018;417;411;1;1;125;164;145;;3;3;3;5;6;4;;;;F2;P2;;418
8;2018;418;411;1;1;80;82;81;;3;3;3;5;6;4;;;;F2;P2;;419
8;2018;419;101;1;1;411;412;412;;1;3;1;6;4;6;;;;S4;;;420
8;2018;420;101;1;1;253;242;248;;1;1;2;4;4;6;;;;P2;S4;;421
8;2018;421;101;1;1;420;424;422;;1;2;1;5;4;6;;;;P2;S4;S21;422
8;2018;422;101;1;1;405;371;388;P;1;2;1;4;4;6;36.2;22.5;30;P2;S4;S21;350
8;2018;423;101;1;1;320;330;325;;1;2;1;5;4;6;;;;S22;S4;;414
8;2018;425;101;1;1;345;334;340;;1;3;1;6;4;6;;;;F52;S22;S4;423
8;2018;427;101;1;1;469;477;473;;1;1;1;4;4;6;;;;S21;;;425
8;2018;428;101;1;1;360;342;351;;1;2;1;5;4;6;;;;S21;F51;;511
8;2018;431;101;3;5;468;449;459;;;;;;;;;;;P92;;;428
8;2018;435;411;1;1;212;245;229;;2;3;3;5;6;4;;;;S22;P2;F2, H1;431
8;2018;438;411;1;1;209;214;212;;2;2;3;5;6;4;;;;G1;F52;;440
8;2018;440;411;1;1;183;182;183;;2;2;3;5;6;4;;;;P42;;;451
8;2018;441;101;1;1;493;465;479;;1;2;1;5;4;6;;;;F2;P4;;442
8;2018;442;101;1;1;523;527;525;;1;1;1;4;4;6;;;;;;;444
8;2018;444;411;1;1;110;122;116;;3;1;2;5;6;4;;;;;;;445
8;2018;445;101;1;1;592;538;565;;1;1;1;4;4;6;;;;;;;446
8;2018;446;101;1;1;410;412;411;;1;2;1;4;4;6;;;;;;;447
8;2018;447;411;1;1;218;235;227;;2;2;2;5;5;4;;;;G12;;;456
8;2018;449;101;1;1;525;503;514;;1;2;1;4;4;6;;;;S4;;;450
8;2018;450;101;1;1;485;497;491;;1;1;1;4;4;6;;;;;;;454
8;2018;451;411;1;1;172;166;169;;3;2;3;5;6;4;;;;G1;;;452
8;2018;452;101;1;1;416;393;405;;1;1;1;4;4;6;;;;;;;449
8;2018;454;121;1;1;565;586;576;;1;1;1;4;5;6;;;;;;;455
8;2018;455;101;1;1;498;522;510;;1;2;1;5;4;6;;;;S4;S22;;324
8;2018;456;101;1;1;412;408;410;;1;1;1;4;4;6;;;;G51;;;464
8;2018;458;411;1;1;428;436;432;;1;1;2;4;6;4;;;;;;;307
8;2018;460;411;1;1;137;138;138;;3;2;3;5;6;4;;;;G52;;;469
8;2018;464;411;1;1;147;134;141;;3;3;3;6;6;4;;;;G12;;;458
8;2018;469;411;1;1;195;190;193;P;2;2;3;5;6;4;23.6;8.1;15;;;;464
8;2018;474;441;1;1;685;659;672;;1;1;2;4;5;5;;;;F6;F2;;586
8;2018;475;121;1;1;548;482;515;;1;1;1;4;4;6;;;;F6;;;474
8;2018;476;101;1;1;550;502;526;;1;1;1;4;4;6;;;;S4;;;475
8;2018;477;101;1;1;621;631;626;;1;2;1;4;4;6;;;;S4;;;775
8;2018;478;101;1;1;584;579;582;;1;1;1;4;4;6;;;;;;;477
8;2018;479;101;1;1;303;392;348;;1;2;3;5;4;6;;;;;;;478
8;2018;481;101;1;1;430;417;424;;1;2;1;5;4;6;;;;S21;;;479
8;2018;484;101;1;1;644;626;635;;1;3;1;5;4;6;;;;S22;S4;;481
8;2018;488;101;1;1;557;560;559;;1;2;1;4;4;6;;;;S21;S4;;491
8;2018;489;101;1;1;440;435;438;;1;1;1;4;4;6;;;;S4;;;488
8;2018;491;101;1;1;445;470;458;;1;1;1;4;4;6;;;;;;;492
8;2018;492;101;1;1;394;385;390;;1;1;1;4;4;6;;;;;;;498
8;2018;498;101;1;1;273;295;284;;1;1;2;4;4;6;;;;;;;499
8;2018;499;101;1;1;355;332;344;;1;1;1;4;4;6;;;;S4;F51;;500
8;2018;500;121;1;1;332;316;324;;1;2;1;4;4;6;;;;P2;F2;;502
8;2018;502;101;1;1;341;349;345;;1;2;2;4;4;6;;;;S21;;;503
8;2018;503;121;1;1;690;699;695;P;1;1;1;4;4;6;45.1;26.4;53;;;;431
8;2018;507;411;4;4;;;0;;;;;;;;;;;;;;
8;2018;508;121;1;1;613;598;606;;1;2;1;5;5;6;;;;F51;P2;;511
8;2018;510;411;1;1;140;146;143;;3;1;1;4;6;5;;;;;;;567
8;2018;511;101;1;1;427;433;430;;1;1;1;4;4;6;;;;F3;;;513
8;2018;512;101;1;1;465;468;467;;1;2;1;5;4;6;;;;F51;;;751
8;2018;513;101;1;1;479;506;493;;1;1;1;4;4;6;;;;F3;;;514
8;2018;514;101;1;1;490;493;492;;1;2;1;4;4;6;;;;;;;413
8;2018;515;411;1;1;164;170;167;P;3;1;1;4;6;4;13.4;3.1;7;;;;512
8;2018;516;101;1;1;394;365;380;;1;2;1;4;4;6;;;;S21;;;515
8;2018;517;101;1;1;516;554;535;;1;2;1;5;4;6;;;;S4;;;516
8;2018;519;411;1;1;319;364;342;;2;2;1;5;6;4;;;;;;;520
8;2018;520;411;1;1;289;279;284;;2;2;2;5;6;4;;;;G1;;;405
8;2018;521;101;9;9;;;0;;;;;;;;;;;;;;
8;2018;524;101;1;1;557;576;567;;1;2;1;4;4;6;;;;S4;;;540
8;2018;525;411;1;1;122;128;125;;3;3;3;6;6;6;;;;;;;524
8;2018;529;411;1;1;176;179;178;;2;2;3;5;6;4;;;;P2;;;525
8;2018;540;411;1;1;175;182;179;;3;2;3;5;6;4;;;;F2;G12;;774
8;2018;547;101;1;1;482;427;455;;1;1;1;4;4;6;;;;;;;550
8;2018;550;101;1;1;382;393;388;;1;1;1;4;4;6;;;;;;;551
8;2018;551;101;1;1;646;656;651;P;1;1;1;4;4;6;47.6;27.4;50;;;;517
8;2018;552;101;1;1;416;433;425;;1;2;1;5;4;6;;;;S4;;;553
8;2018;553;101;1;1;436;447;442;;1;1;1;4;4;6;;;;S4;;;547
8;2018;554;411;1;1;124;118;121;;3;2;2;5;6;4;;;;;;;551
8;2018;555;101;1;1;568;588;578;;1;2;1;4;4;6;;;;S23;;;635
8;2018;557;411;1;1;180;182;181;;2;2;2;5;5;4;;;;;;;555
8;2018;559;121;1;1;308;274;291;;1;2;1;5;5;4;;;;P2;;;561
8;2018;560;411;1;1;88;90;89;;3;2;3;5;6;4;;;;G12;;;659
8;2018;561;101;1;1;586;583;585;;1;1;1;4;4;6;;;;F3;;;569
8;2018;562;101;1;1;697;600;649;;1;3;1;5;4;6;;;;S22;S4;P4;629
8;2018;564;101;1;1;561;508;535;;1;2;1;5;4;6;;;;S23;S4;;562
8;2018;566;411;4;4;;;0;;;;;;;;;;;;;;
8;2018;567;411;1;1;152;152;152;;3;1;2;4;6;4;;;;;;;564
8;2018;568;101;1;1;377;381;379;;1;2;1;5;4;6;;;;S21;;;564
8;2018;569;411;1;1;159;150;155;;3;2;2;5;6;4;;;;;;;568
8;2018;572;101;1;1;469;436;453;;1;1;1;4;4;6;;;;;;;573
8;2018;573;411;1;1;143;132;138;;3;2;3;5;6;4;;;;S21;G1;;569
8;2018;574;101;1;1;537;549;543;;1;2;1;4;4;6;;;;S21;;;573
8;2018;576;101;4;4;;;0;;;;;;;;;;;;;;
8;2018;577;411;1;1;177;175;176;;3;2;2;5;6;4;;;;S21;G1;;579
8;2018;579;411;1;1;225;222;224;;2;2;2;5;5;5;;;;;;;580
8;2018;580;101;1;1;347;341;344;P;1;1;1;4;4;6;35.6;23;28;S4;;;481
8;2018;582;101;4;4;;;0;;;;;;;;;;;;;;
8;2018;585;101;1;1;541;526;534;;1;1;1;5;5;6;;;;;;;801
8;2018;586;101;3;8;507;510;509;;;;;;;;20.9;;;;;;585
8;2018;596;411;1;1;181;183;182;;3;2;3;5;6;4;;;;F2;G12;;701
8;2018;607;101;1;1;578;547;563;P;1;1;1;4;4;6;40.1;27.4;40;;;;596
8;2018;611;411;1;1;169;186;178;;3;1;1;4;6;4;;;;;;;614
8;2018;614;101;1;1;651;627;639;P;1;1;1;4;4;6;44.1;21.7;56;;;;577
8;2018;623;101;1;1;590;581;586;;1;2;1;5;4;6;;;;S21;P2;F52;573
8;2018;624;101;1;1;540;547;544;P;1;1;1;4;4;6;40.4;21.8;45;S21;;;623
8;2018;626;101;1;1;805;757;781;;1;2;1;4;4;6;;;;S22;S4;;629
8;2018;628;101;1;1;339;350;345;;1;3;1;6;4;6;;;;S22;S4;;626
8;2018;629;101;1;1;635;580;608;;1;2;1;4;4;6;;;;S22;S4;;628
8;2018;630;101;1;1;275;270;273;P;1;1;1;4;4;6;34.1;23;40;S21;;;629
8;2018;631;101;3;5;535;574;555;;;;;;;;;;;;;;
8;2018;635;411;1;1;195;210;203;;2;2;2;5;5;4;;;;;;;553
8;2018;639;411;1;1;216;222;219;;2;1;2;4;4;4;;;;;;;635
8;2018;643;411;1;1;177;165;171;;3;1;2;4;6;4;;;;;;;754
8;2018;645;411;1;1;140;127;134;;3;3;3;5;6;4;;;;G52;F2;;643
8;2018;647;411;1;1;243;246;245;;2;2;1;4;5;5;;;;;;;645
8;2018;657;101;3;8;245;248;247;;;;;;;;14.7;;;;;;647
8;2018;658;411;9;9;;;0;;;;;;;;;;;;;;
8;2018;659;441;1;1;338;309;324;;2;2;1;5;5;5;;;;;;;657
8;2018;660;101;1;1;640;626;633;;1;2;1;5;4;6;;;;S4;S22;;659
8;2018;661;411;9;9;;;0;;;;;;;;;;;;;;
8;2018;662;101;1;1;355;359;357;;1;2;1;4;4;6;;;;S21;;;663
8;2018;663;411;1;1;200;196;198;P;2;1;1;4;6;4;18.1;2.8;15;;;;660
8;2018;664;101;1;1;721;721;721;;1;1;1;4;4;6;;;;S4;S21;;662
